time,src,dst,event,size
0.062040,1,1,1,299
0.062040,2,2,1,299
0.062359,2,2,3,970
0.063329,1,1,1,970
0.063329,3,3,1,970
0.065441,2,2,3,160
0.065601,1,1,1,160
0.065601,3,3,1,160
0.066258,3,3,3,1284
0.066692,1,1,3,1235
0.067542,1,1,1,1284
0.067542,2,2,1,1284
0.068778,3,3,1,1235
0.068778,2,2,1,1235
0.072190,2,2,3,1350
0.073540,1,1,1,1350
0.073540,3,3,1,1350
0.075894,2,2,3,591
0.076485,1,1,1,591
0.076485,3,3,1,591
0.077570,1,1,3,426
0.077996,3,3,1,426
0.077996,2,2,1,426
0.078491,3,3,3,1245
0.079736,1,1,1,1245
0.079736,2,2,1,1245
0.081711,2,2,3,874
0.082585,1,1,1,874
0.082585,3,3,1,874
0.085519,1,1,3,860
0.086379,3,3,1,860
0.086379,2,2,1,860
0.088371,1,1,3,975
0.089225,3,3,3,1341
0.089346,3,3,1,975
0.089346,2,2,1,975
0.090688,1,1,1,1341
0.090688,2,2,1,1341
0.095954,2,2,3,150
0.096104,1,1,1,150
0.096104,3,3,1,150
0.096733,3,3,3,727
0.097460,1,1,1,727
0.097460,2,2,1,727
0.100472,2,2,3,1239
0.101470,3,3,3,1077
0.101711,1,1,1,1239
0.101711,3,3,1,1239
0.101798,2,2,3,347
0.102063,3,3,3,507
0.102789,1,1,1,1077
0.102789,2,2,1,1077
0.103137,1,1,2,347
0.103137,3,3,2,347
0.103297,1,1,2,507
0.103297,2,2,2,507
0.109335,2,2,3,176
0.109511,1,1,1,176
0.109511,3,3,1,176
0.110089,2,2,3,1028
0.110122,3,3,3,851
0.110309,2,2,3,795
0.111117,1,1,1,1028
0.111117,3,3,1,1028
0.111913,1,1,2,795
0.111913,3,3,2,795
0.111969,1,1,2,851
0.111969,2,2,2,851
0.114981,1,1,3,70
0.115051,3,3,1,70
0.115051,2,2,1,70
0.115744,2,2,3,898
0.116642,1,1,1,898
0.116642,3,3,1,898
0.119780,1,1,3,591
0.119829,2,2,3,1432
0.120005,2,2,3,63
0.120371,3,3,1,591
0.120371,2,2,1,591
0.121589,3,3,3,296
0.121804,1,1,1,1432
0.121804,3,3,1,1432
0.121868,1,1,2,63
0.121868,3,3,2,63
0.121982,1,1,3,333
0.122101,1,1,2,296
0.122101,2,2,2,296
0.122219,3,3,3,1370
0.122328,3,3,3,640
0.122435,3,3,1,333
0.122435,2,2,1,333
0.122838,3,3,3,403
0.123806,1,1,1,1370
0.123806,2,2,1,1370
0.124026,3,3,3,956
0.124447,1,1,2,640
0.124447,2,2,1,640
0.124851,1,1,1,403
0.124851,2,2,2,403
0.125808,1,1,2,956
0.125808,2,2,1,956
0.126080,3,3,3,289
0.126369,1,1,1,289
0.126369,2,2,1,289
0.129415,3,3,3,88
0.129503,1,1,1,88
0.129503,2,2,1,88
0.129663,1,1,3,1443
0.129922,3,3,3,544
0.130722,1,1,3,1229
0.131106,3,3,1,1443
0.131106,2,2,1,1443
0.131651,1,1,2,544
0.131651,2,2,2,544
0.132336,3,3,2,1229
0.132336,2,2,2,1229
0.135458,2,2,3,274
0.135732,1,1,1,274
0.135732,3,3,1,274
0.136185,3,3,3,1412
0.136470,3,3,3,998
0.137597,1,1,1,1412
0.137597,2,2,1,1412
0.138596,1,1,1,998
0.138596,2,2,2,998
0.140775,2,2,3,521
0.141296,1,1,1,521
0.141296,3,3,1,521
0.142150,2,2,3,884
0.142660,1,1,3,282
0.143034,1,1,1,884
0.143034,3,3,1,884
0.143317,3,3,1,282
0.143317,2,2,1,282
0.144930,2,2,3,617
0.145361,3,3,3,758
0.145547,1,1,1,617
0.145547,3,3,1,617
0.145698,1,1,3,542
0.146306,1,1,1,758
0.146306,2,2,1,758
0.146849,3,3,1,542
0.146849,2,2,1,542
0.147138,3,3,3,390
0.147528,1,1,1,390
0.147528,2,2,1,390
0.148940,2,2,3,50
0.148990,1,1,1,50
0.148990,3,3,1,50
0.151054,3,3,3,512
0.151276,3,3,3,433
0.151566,1,1,1,512
0.151566,2,2,1,512
0.152000,1,1,2,433
0.152000,2,2,1,433
0.152584,3,3,3,1393
0.153977,1,1,1,1393
0.153977,2,2,1,1393
0.154355,1,1,3,443
0.154652,3,3,3,1384
0.154798,3,3,1,443
0.154798,2,2,1,443
0.155383,2,2,3,919
0.156183,1,1,1,1384
0.156183,2,2,1,1384
0.156475,1,1,3,586
0.157103,1,1,1,919
0.157103,3,3,1,919
0.157690,3,3,1,586
0.157690,2,2,1,586
0.159023,1,1,3,961
0.159030,1,1,3,307
0.159435,3,3,3,374
0.159984,3,3,1,961
0.159984,2,2,1,961
0.160292,3,3,2,307
0.160292,2,2,2,307
0.160359,1,1,2,374
0.160359,2,2,2,374
0.160969,1,1,3,573
0.161371,2,2,3,843
0.161542,3,3,1,573
0.161542,2,2,1,573
0.162386,1,1,1,843
0.162386,3,3,1,843
0.163919,2,2,3,606
0.164265,3,3,3,629
0.164525,1,1,1,606
0.164525,3,3,1,606
0.165155,1,1,1,629
0.165155,2,2,1,629
0.169433,3,3,3,99
0.169532,1,1,1,99
0.169532,2,2,1,99
0.169681,2,2,3,402
0.170083,1,1,1,402
0.170083,3,3,1,402
0.170499,2,2,3,785
0.170887,1,1,3,834
0.171284,1,1,1,785
0.171284,3,3,1,785
0.172119,3,3,1,834
0.172119,2,2,1,834
0.172240,3,3,3,1294
0.173534,1,1,1,1294
0.173534,2,2,1,1294
0.173680,2,2,3,478
0.174158,1,1,1,478
0.174158,3,3,1,478
0.175490,3,3,3,1187
0.176675,2,2,3,1192
0.176677,1,1,1,1187
0.176677,2,2,1,1187
0.177594,1,1,3,1459
0.177667,2,2,3,151
0.177870,1,1,1,1192
0.177870,3,3,1,1192
0.178022,1,1,2,151
0.178022,3,3,2,151
0.179330,3,3,2,1459
0.179330,2,2,2,1459
0.182368,1,1,3,1441
0.183809,3,3,1,1441
0.183809,2,2,1,1441
0.183824,2,2,3,1001
0.184815,1,1,3,337
0.184825,1,1,1,1001
0.184825,3,3,1,1001
0.185163,3,3,1,337
0.185163,2,2,1,337
0.185392,3,3,3,35
0.185427,1,1,1,35
0.185427,2,2,1,35
0.185634,2,2,3,786
0.186124,2,2,3,202
0.186420,1,1,1,786
0.186420,3,3,1,786
0.186623,1,1,2,202
0.186623,3,3,1,202
0.190832,1,1,3,1280
0.191113,2,2,3,1429
0.191615,2,2,3,1251
0.192112,3,3,1,1280
0.192112,2,2,1,1280
0.192396,1,1,3,148
0.193542,1,1,1,1429
0.193542,3,3,1,1429
0.193631,3,3,3,679
0.193691,3,3,2,148
0.193691,2,2,2,148
0.193925,1,1,3,1262
0.194022,2,2,3,776
0.194310,1,1,2,679
0.194310,2,2,2,679
0.194607,1,1,3,528
0.194794,1,1,2,1251
0.194794,3,3,2,1251
0.195187,3,3,2,1262
0.195187,2,2,2,1262
0.195571,1,1,2,776
0.195571,3,3,2,776
0.195716,3,3,2,528
0.195716,2,2,2,528
0.199032,2,2,3,430
0.199121,2,2,3,90
0.199462,1,1,1,430
0.199462,3,3,1,430
0.199553,1,1,1,90
0.199553,3,3,1,90
0.201116,3,3,3,829
0.201945,1,1,1,829
0.201945,2,2,1,829
0.204391,1,1,3,1372
0.204562,2,2,3,92
0.205763,3,3,1,1372
0.205763,2,2,1,1372
0.205856,1,1,1,92
0.205856,3,3,1,92
0.211147,2,2,3,1033
0.212180,1,1,1,1033
0.212180,3,3,1,1033
0.215059,3,3,3,1049
0.215850,1,1,3,946
0.216108,1,1,1,1049
0.216108,2,2,1,1049
0.216219,2,2,3,800
0.217055,3,3,1,946
0.217055,2,2,1,946
0.217329,2,2,3,870
0.217371,2,2,3,248
0.217856,1,1,1,800
0.217856,3,3,1,800
0.218069,1,1,3,1160
0.218727,1,1,1,870
0.218727,3,3,2,870
0.218976,1,1,2,248
0.218976,3,3,2,248
0.219303,2,2,3,515
0.219818,1,1,2,515
0.219818,3,3,2,515
0.219888,3,3,2,1160
0.219888,2,2,2,1160
0.223917,2,2,3,91
0.224008,1,1,1,91
0.224008,3,3,1,91
0.224105,1,1,3,1434
0.224769,2,2,3,596
0.225539,3,3,1,1434
0.225539,2,2,1,1434
0.225733,1,1,3,451
0.226136,1,1,1,596
0.226136,3,3,1,596
0.226155,3,3,3,374
0.226390,3,3,3,288
0.226588,3,3,1,451
0.226588,2,2,1,451
0.226963,1,1,1,374
0.226963,2,2,1,374
0.227252,1,1,1,288
0.227252,2,2,1,288
0.228556,2,2,3,133
0.228689,1,1,1,133
0.228689,3,3,1,133
0.228829,1,1,3,501
0.229330,3,3,1,501
0.229330,2,2,1,501
0.229916,3,3,3,174
0.230090,1,1,1,174
0.230090,2,2,1,174
0.231013,2,2,3,709
0.231380,1,1,3,1426
0.231722,1,1,1,709
0.231722,3,3,1,709
0.233149,3,3,1,1426
0.233149,2,2,1,1426
0.233385,1,1,3,716
0.234101,3,3,1,716
0.234101,2,2,1,716
0.239112,1,1,3,641
0.239753,3,3,1,641
0.239753,2,2,1,641
0.239765,2,2,3,1081
0.240823,1,1,3,1345
0.240846,1,1,1,1081
0.240846,3,3,1,1081
0.241312,3,3,3,568
0.242192,3,3,1,1345
0.242192,2,2,1,1345
0.242761,1,1,1,568
0.242761,2,2,1,568
0.245516,1,1,3,944
0.245840,1,1,3,153
0.246460,3,3,1,944
0.246460,2,2,1,944
0.246614,3,3,1,153
0.246614,2,2,2,153
0.250470,2,2,3,119
0.250508,2,2,3,594
0.250589,1,1,1,119
0.250589,3,3,1,119
0.251184,1,1,1,594
0.251184,3,3,2,594
0.252439,1,1,3,673
0.253112,3,3,1,673
0.253112,2,2,1,673
0.253993,2,2,3,867
0.254860,1,1,1,867
0.254860,3,3,1,867
0.255633,1,1,3,636
0.256269,3,3,1,636
0.256269,2,2,1,636
0.257820,1,1,3,1444
0.258795,3,3,3,1142
0.259260,1,1,3,544
0.259264,3,3,1,1444
0.259264,2,2,1,1444
0.259409,2,2,3,1265
0.259574,1,1,3,1321
0.259809,3,3,2,544
0.259809,2,2,2,544
0.260407,1,1,2,1142
0.260407,2,2,2,1142
0.260674,1,1,2,1265
0.260674,3,3,2,1265
0.261131,3,3,2,1321
0.261131,2,2,2,1321
0.261482,3,3,3,999
0.262085,3,3,3,600
0.262435,1,1,3,92
0.262481,1,1,1,999
0.262481,2,2,1,999
0.262574,3,3,2,92
0.262574,2,2,2,92
0.263082,1,1,2,600
0.263082,2,2,2,600
0.263190,3,3,3,340
0.263530,1,1,1,340
0.263530,2,2,1,340
0.263944,3,3,3,315
0.264259,1,1,1,315
0.264259,2,2,1,315
0.265174,2,2,3,812
0.265955,2,2,3,1444
0.265986,1,1,1,812
0.265986,3,3,1,812
0.266205,3,3,3,244
0.266449,1,1,2,244
0.266449,2,2,2,244
0.267431,1,1,2,1444
0.267431,3,3,2,1444
0.268685,3,3,3,1003
0.269688,1,1,1,1003
0.269688,2,2,1,1003
0.276510,1,1,3,739
0.277249,3,3,1,739
0.277249,2,2,1,739
0.278689,3,3,3,492
0.279181,1,1,1,492
0.279181,2,2,1,492
0.281975,3,3,3,744
0.282719,1,1,1,744
0.282719,2,2,1,744
0.285355,2,2,3,320
0.285675,1,1,1,320
0.285675,3,3,1,320
0.287255,3,3,3,344
0.287599,1,1,1,344
0.287599,2,2,1,344
0.288365,1,1,3,1407
0.289236,3,3,3,1200
0.289408,3,3,3,244
0.289772,3,3,1,1407
0.289772,2,2,1,1407
0.289836,2,2,3,1152
0.290821,3,3,3,864
0.290973,1,1,1,1200
0.290973,2,2,1,1200
0.291218,1,1,2,244
0.291218,2,2,2,244
0.292083,1,1,2,864
0.292083,2,2,2,864
0.292126,1,1,2,1152
0.292126,3,3,2,1152
0.296852,3,3,3,1184
0.297178,3,3,3,153
0.298036,1,1,1,1184
0.298036,2,2,1,1184
0.298190,1,1,1,153
0.298190,2,2,2,153
0.298632,2,2,3,88
0.298720,1,1,1,88
0.298720,3,3,1,88
0.299282,1,1,3,90
0.299356,1,1,3,1237
0.299372,3,3,1,90
0.299372,2,2,1,90
0.299847,2,2,3,261
0.300610,3,3,1,1237
0.300610,2,2,1,1237
0.300614,2,2,3,969
0.300872,1,1,1,261
0.300872,3,3,1,261
0.301267,1,1,3,753
0.301842,1,1,2,969
0.301842,3,3,2,969
0.302020,3,3,2,753
0.302020,2,2,2,753
0.306854,3,3,3,749
0.307603,1,1,1,749
0.307603,2,2,1,749
0.310916,3,3,3,1001
0.311917,1,1,1,1001
0.311917,2,2,1,1001
0.312284,1,1,3,1114
0.313398,3,3,1,1114
0.313398,2,2,1,1114
0.317094,2,2,3,1099
0.318193,1,1,1,1099
0.318193,3,3,1,1099
0.318703,3,3,3,326
0.319029,1,1,1,326
0.319029,2,2,1,326
0.322353,3,3,3,887
0.323240,1,1,1,887
0.323240,2,2,1,887
0.328343,2,2,3,721
0.329064,1,1,1,721
0.329064,3,3,1,721
0.330672,3,3,3,587
0.331259,1,1,1,587
0.331259,2,2,1,587
0.334474,1,1,3,1248
0.334876,3,3,3,970
0.334877,3,3,3,292
0.335722,3,3,1,1248
0.335722,2,2,1,1248
0.335798,2,2,3,395
0.336121,2,2,3,1260
0.336693,1,1,1,970
0.336693,2,2,1,970
0.336986,1,1,2,292
0.336986,2,2,2,292
0.337089,1,1,2,395
0.337089,3,3,2,395
0.338244,3,3,3,464
0.338350,1,1,1,1260
0.338350,3,3,1,1260
0.338815,1,1,1,464
0.338815,2,2,1,464
0.340741,3,3,3,1189
0.341047,3,3,3,947
0.341695,3,3,3,442
0.341930,1,1,1,1189
0.341930,2,2,1,1189
0.342092,1,1,3,111
0.342266,1,1,3,629
0.342878,1,1,1,947
0.342878,2,2,1,947
0.342990,3,3,2,111
0.342990,2,2,2,111
0.343321,1,1,2,442
0.343321,2,2,2,442
0.343620,3,3,2,629
0.343620,2,2,2,629
0.345490,1,1,3,1265
0.346755,3,3,1,1265
0.346755,2,2,1,1265
0.349758,2,2,3,994
0.350132,3,3,3,1441
0.350540,2,2,3,906
0.350752,1,1,1,994
0.350752,3,3,1,994
0.351504,1,1,3,99
0.351659,1,1,2,906
0.351659,3,3,2,906
0.352194,1,1,2,1441
0.352194,2,2,2,1441
0.352294,3,3,1,99
0.352294,2,2,1,99
0.352653,3,3,3,248
0.352810,3,3,3,914
0.352868,2,2,3,182
0.352901,1,1,1,248
0.352901,2,2,1,248
0.353084,1,1,2,182
0.353084,3,3,2,182
0.353816,1,1,2,914
0.353816,2,2,2,914
0.354535,1,1,3,527
0.355062,3,3,1,527
0.355062,2,2,1,527
0.356661,2,2,3,1141
0.356838,1,1,3,1290
0.357545,3,3,3,699
0.357802,1,1,1,1141
0.357802,3,3,1,1141
0.358502,1,1,2,699
0.358502,2,2,2,699
0.359093,3,3,2,1290
0.359093,2,2,2,1290
0.359870,2,2,3,514
0.360384,1,1,1,514
0.360384,3,3,1,514
0.360503,2,2,3,1007
0.361323,1,1,3,1158
0.361510,1,1,1,1007
0.361510,3,3,1,1007
0.361970,1,1,3,1334
0.362309,3,3,3,1341
0.362669,3,3,1,1158
0.362669,2,2,1,1158
0.364004,3,3,2,1334
0.364004,2,2,2,1334
0.364011,1,1,2,1341
0.364011,2,2,2,1341
0.365136,2,2,3,1004
0.366140,1,1,1,1004
0.366140,3,3,1,1004
0.369619,1,1,3,773
0.370392,3,3,1,773
0.370392,2,2,1,773
0.372118,3,3,3,302
0.372420,1,1,1,302
0.372420,2,2,1,302
0.373050,2,2,3,667
0.373717,1,1,1,667
0.373717,3,3,1,667
0.376949,1,1,3,682
0.377631,3,3,1,682
0.377631,2,2,1,682
0.379374,3,3,3,140
0.379514,1,1,1,140
0.379514,2,2,1,140
0.379592,3,3,3,1366
0.379779,2,2,3,1319
0.380958,1,1,1,1366
0.380958,2,2,1,1366
0.382278,1,1,1,1319
0.382278,3,3,1,1319
0.382762,3,3,3,984
0.383746,1,1,1,984
0.383746,2,2,1,984
0.384371,1,1,3,340
0.384711,3,3,1,340
0.384711,2,2,1,340
0.384838,1,1,3,1202
0.386040,3,3,1,1202
0.386040,2,2,1,1202
0.386801,3,3,3,1145
0.387946,1,1,1,1145
0.387946,2,2,1,1145
0.392511,3,3,3,632
0.393143,1,1,1,632
0.393143,2,2,1,632
0.393572,2,2,3,194
0.393766,1,1,1,194
0.393766,3,3,1,194
0.394245,3,3,3,840
0.395085,1,1,1,840
0.395085,2,2,1,840
0.395296,1,1,3,1368
0.396215,2,2,3,174
0.396664,3,3,1,1368
0.396664,2,2,1,1368
0.396839,1,1,1,174
0.396839,3,3,1,174
0.397854,1,1,3,1081
0.398003,1,1,3,670
0.398935,3,3,1,1081
0.398935,2,2,1,1081
0.399606,3,3,1,670
0.399606,2,2,1,670
0.403294,2,2,3,75
0.403369,1,1,1,75
0.403369,3,3,1,75
0.403525,1,1,3,1406
0.404931,3,3,1,1406
0.404931,2,2,1,1406
0.406447,3,3,3,144
0.406591,1,1,1,144
0.406591,2,2,1,144
0.406795,3,3,3,545
0.406937,3,3,3,529
0.406984,3,3,3,1423
0.407340,1,1,1,545
0.407340,2,2,1,545
0.407870,1,1,1,529
0.407870,2,2,1,529
0.409294,1,1,2,1423
0.409294,2,2,1,1423
0.409630,1,1,3,133
0.409763,3,3,1,133
0.409763,2,2,1,133
0.415124,3,3,3,329
0.415278,2,2,3,994
0.415453,1,1,1,329
0.415453,2,2,1,329
0.416215,3,3,3,208
0.416249,3,3,3,559
0.416368,3,3,3,896
0.416368,3,3,4,896
0.416448,1,1,1,994
0.416448,3,3,1,994
0.416657,1,1,1,208
0.416657,2,2,1,208
0.417217,1,1,1,559
0.417217,2,2,1,559
0.420292,1,1,3,299
0.420591,3,3,1,299
0.420591,2,2,1,299
0.420860,1,1,3,524
0.421384,3,3,1,524
0.421384,2,2,1,524
0.425703,3,3,3,218
0.425921,1,1,1,218
0.425921,2,2,1,218
0.428540,2,2,3,549
0.429089,1,1,1,549
0.429089,3,3,1,549
0.431593,2,2,3,450
0.432043,1,1,1,450
0.432043,3,3,1,450
0.436090,1,1,3,1400
0.437490,3,3,1,1400
0.437490,2,2,1,1400
0.440902,1,1,3,295
0.441197,3,3,1,295
0.441197,2,2,1,295
0.441878,3,3,3,178
0.442056,1,1,1,178
0.442056,2,2,1,178
0.444768,2,2,3,255
0.445023,1,1,1,255
0.445023,3,3,1,255
0.446018,3,3,3,1382
0.447400,1,1,1,1382
0.447400,2,2,1,1382
0.453788,3,3,3,483
0.454271,1,1,1,483
0.454271,2,2,1,483
0.455113,3,3,3,1110
0.455623,2,2,3,631
0.455848,2,2,3,221
0.455947,2,2,3,143
0.455947,2,2,4,143
0.456223,1,1,1,1110
0.456223,2,2,1,1110
0.456309,2,2,3,632
0.456751,3,3,3,1090
0.456855,1,1,1,631
0.456855,3,3,1,631
0.457077,1,1,2,221
0.457077,3,3,2,221
0.457482,3,3,3,635
0.457710,1,1,2,632
0.457710,3,3,2,632
0.457946,1,1,2,1090
0.457946,2,2,2,1090
0.458582,1,1,1,635
0.458582,2,2,1,635
0.460120,2,2,3,153
0.460273,1,1,1,153
0.460273,3,3,1,153
0.462307,3,3,3,559
0.462866,1,1,1,559
0.462866,2,2,1,559
0.462922,2,2,3,115
0.463037,1,1,1,115
0.463037,3,3,1,115
0.464497,1,1,3,628
0.465125,3,3,1,628
0.465125,2,2,1,628
0.465424,2,2,3,490
0.465914,1,1,1,490
0.465914,3,3,1,490
0.466510,2,2,3,451
0.466961,1,1,1,451
0.466961,3,3,1,451
0.469541,2,2,3,1389
0.470700,1,1,3,428
0.470930,1,1,1,1389
0.470930,3,3,1,1389
0.471359,3,3,1,428
0.471359,2,2,1,428
0.474590,1,1,3,1015
0.475605,3,3,1,1015
0.475605,2,2,1,1015
0.476471,3,3,3,669
0.477123,2,2,3,1128
0.477140,1,1,1,669
0.477140,2,2,1,669
0.478269,1,1,1,1128
0.478269,3,3,1,1128
0.478894,3,3,3,386
0.479280,1,1,1,386
0.479280,2,2,1,386
0.479814,2,2,3,1370
0.480547,2,2,3,692
0.481184,1,1,1,1370
0.481184,3,3,1,1370
0.481771,3,3,3,722
0.481877,1,1,2,692
0.481877,3,3,2,692
0.482151,1,1,3,35
0.482186,3,3,2,35
0.482186,2,2,2,35
0.482493,1,1,2,722
0.482493,2,2,2,722
0.482855,3,3,3,916
0.482892,3,3,3,458
0.483771,1,1,1,916
0.483771,2,2,1,916
0.484230,1,1,1,458
0.484230,2,2,1,458
0.485376,2,2,3,930
0.486306,1,1,1,930
0.486306,3,3,1,930
0.487868,1,1,3,255
0.488123,3,3,1,255
0.488123,2,2,1,255
0.489128,2,2,3,705
0.489833,1,1,1,705
0.489833,3,3,1,705
0.489863,3,3,3,1117
0.490980,1,1,1,1117
0.490980,2,2,1,1117
0.491122,3,3,3,1120
0.492242,1,1,1,1120
0.492242,2,2,1,1120
0.492687,3,3,3,1437
0.493300,3,3,3,1294
0.493497,3,3,3,398
0.493703,1,1,3,863
0.494124,1,1,1,1437
0.494124,2,2,1,1437
0.494527,2,2,3,178
0.494988,3,3,2,863
0.494988,2,2,2,863
0.495419,1,1,2,1294
0.495419,2,2,2,1294
0.495598,1,1,2,178
0.495598,3,3,2,178
0.495818,1,1,2,398
0.495818,2,2,2,398
0.495913,2,2,3,437
0.496105,1,1,3,1330
0.496350,1,1,1,437
0.496350,3,3,1,437
0.497053,3,3,3,83
0.497681,3,3,1,1330
0.497681,2,2,1,1330
0.497765,1,1,1,83
0.497765,2,2,1,83
0.500414,1,1,3,468
0.500882,3,3,1,468
0.500882,2,2,1,468
0.502392,1,1,3,789
0.502615,2,2,3,1346
0.503181,3,3,1,789
0.503181,2,2,1,789
0.503466,2,2,3,624
0.503756,1,1,3,774
0.504528,1,1,1,1346
0.504528,3,3,1,1346
0.504536,3,3,3,928
0.505095,2,2,3,619
0.505153,1,1,2,624
0.505153,3,3,2,624
0.505303,3,3,2,774
0.505303,2,2,2,774
0.505773,1,1,2,619
0.505773,3,3,2,619
0.506702,1,1,1,928
0.506702,2,2,1,928
0.507819,1,1,3,608
0.508145,3,3,3,1158
0.508427,3,3,1,608
0.508427,2,2,1,608
0.509586,1,1,1,1158
0.509586,2,2,1,1158
0.509791,3,3,3,563
0.509889,2,2,3,256
0.510354,1,1,1,563
0.510354,2,2,1,563
0.510611,1,1,1,256
0.510611,3,3,1,256
0.514510,3,3,3,577
0.514998,1,1,3,231
0.515087,1,1,1,577
0.515087,2,2,1,577
0.515319,3,3,1,231
0.515319,2,2,1,231
0.515575,2,2,3,538
0.516113,1,1,1,538
0.516113,3,3,1,538
0.518622,2,2,3,625
0.518769,3,3,3,1024
0.519247,1,1,1,625
0.519247,3,3,1,625
0.520252,1,1,3,963
0.520272,1,1,1,1024
0.520272,2,2,1,1024
0.520548,1,1,3,461
0.520593,3,3,3,107
0.521236,3,3,1,963
0.521236,2,2,1,963
0.521344,1,1,2,107
0.521344,2,2,2,107
0.521698,3,3,2,461
0.521698,2,2,2,461
0.521706,2,2,3,68
0.521774,1,1,1,68
0.521774,3,3,1,68
0.524743,2,2,3,1301
0.524792,2,2,3,784
0.525119,2,2,3,1270
0.525215,3,3,3,1092
0.526044,1,1,1,1301
0.526044,3,3,1,1301
0.526829,1,1,2,784
0.526829,3,3,2,784
0.527059,1,1,3,41
0.527137,1,1,2,1092
0.527137,2,2,2,1092
0.527259,1,1,3,919
0.527557,3,3,2,41
0.527557,2,2,2,41
0.528100,1,1,2,1270
0.528100,3,3,2,1270
0.528477,3,3,2,919
0.528477,2,2,2,919
0.530480,3,3,3,1279
0.530639,2,2,3,1070
0.531759,1,1,1,1279
0.531759,2,2,1,1279
0.531864,2,2,3,1105
0.532830,1,1,1,1070
0.532830,3,3,1,1070
0.533481,2,2,3,183
0.533936,1,1,1,1105
0.533936,3,3,2,1105
0.534120,1,1,1,183
0.534120,3,3,1,183
0.536208,3,3,3,504
0.536423,2,2,3,634
0.536712,1,1,1,504
0.536712,2,2,1,504
0.537085,3,3,3,654
0.537347,1,1,1,634
0.537347,3,3,1,634
0.538002,1,1,1,654
0.538002,2,2,1,654
0.539909,3,3,3,1044
0.540953,1,1,1,1044
0.540953,2,2,1,1044
0.543445,3,3,3,217
0.543662,1,1,1,217
0.543662,2,2,1,217
0.547256,2,2,3,666
0.547922,1,1,1,666
0.547922,3,3,1,666
0.554673,2,2,3,587
0.554932,3,3,3,588
0.555260,1,1,1,587
0.555260,3,3,1,587
0.555849,1,1,1,588
0.555849,2,2,1,588
0.556116,3,3,3,312
0.556428,1,1,1,312
0.556428,2,2,1,312
0.562503,2,2,3,870
0.562746,2,2,3,587
0.563373,1,1,1,870
0.563373,3,3,1,870
0.563961,1,1,2,587
0.563961,3,3,1,587
0.564015,2,2,3,153
0.564168,1,1,1,153
0.564168,3,3,1,153
0.565000,2,2,3,113
0.565113,1,1,1,113
0.565113,3,3,1,113
0.565656,1,1,3,280
0.565936,3,3,1,280
0.565936,2,2,1,280
0.569516,3,3,3,907
0.569839,2,2,3,763
0.570150,1,1,3,1285
