time,src,dst,event,size
0.030097,1,1,2,819
0.030097,3,3,2,819
0.030486,3,3,2,804
0.030486,2,2,2,804
0.031534,2,2,3,893
0.032427,1,1,1,893
0.032427,3,3,1,893
0.032912,3,3,3,667
0.033579,1,1,1,667
0.033580,2,2,1,667
0.033995,2,2,3,582
0.034577,1,1,1,582
0.034577,3,3,1,582
0.035432,3,3,3,447
0.035879,1,1,1,447
0.035879,2,2,1,447
0.036015,3,3,3,299
0.036314,1,1,1,299
0.036314,2,2,1,299
0.036376,2,2,3,970
0.037346,1,1,1,970
0.037346,3,3,1,970
0.038174,2,2,3,160
0.038334,1,1,1,160
0.038334,3,3,1,160
0.038651,3,3,3,1284
0.038903,1,1,3,1235
0.039935,1,1,1,1284
0.039935,2,2,1,1284
0.041171,3,3,1,1235
0.041171,2,2,1,1235
0.042111,2,2,3,1350
0.043461,1,1,1,1350
0.043461,3,3,1,1350
0.044271,2,2,3,591
0.044862,1,1,1,591
0.044862,3,3,1,591
0.045249,1,1,3,426
0.045675,3,3,1,426
0.045675,2,2,1,426
0.045787,3,3,3,1245
0.047032,1,1,1,1245
0.047032,2,2,1,1245
0.047665,2,2,3,874
0.048539,1,1,1,874
0.048539,3,3,1,874
0.049886,1,1,3,860
0.050746,3,3,1,860
0.050746,2,2,1,860
0.051550,1,1,3,975
0.052048,3,3,3,1341
0.052525,3,3,1,975
0.052525,2,2,1,975
0.053867,1,1,1,1341
0.053867,2,2,1,1341
0.055973,2,2,3,150
0.056123,1,1,1,150
0.056123,3,3,1,150
0.056428,3,3,3,727
0.057155,1,1,1,727
0.057155,2,2,1,727
0.058609,2,2,3,1239
0.059191,3,3,3,1077
0.059382,2,2,3,347
0.059537,3,3,3,507
0.059848,1,1,1,1239
0.059848,3,3,1,1239
0.060196,1,1,2,347
0.060196,3,3,2,347
0.060926,1,1,2,1077
0.060926,2,2,2,1077
0.061434,1,1,1,507
0.061434,2,2,1,507
0.063779,2,2,3,176
0.063955,1,1,1,176
0.063955,3,3,1,176
0.064218,2,2,3,1028
0.064238,3,3,3,851
0.064347,2,2,3,795
0.065246,1,1,1,1028
0.065246,3,3,1,1028
0.066042,1,1,2,795
0.066042,3,3,2,795
0.066098,1,1,2,851
0.066098,2,2,2,851
0.067072,1,1,3,70
0.067142,3,3,1,70
0.067142,2,2,1,70
0.067517,2,2,3,898
0.068415,1,1,1,898
0.068415,3,3,1,898
0.069872,1,1,3,591
0.069900,2,2,3,1432
0.070003,2,2,3,63
0.070463,3,3,1,591
0.070463,2,2,1,591
0.070927,3,3,3,296
0.071156,1,1,3,333
0.071294,3,3,3,1370
0.071358,3,3,3,640
0.071358,3,3,4,640
0.071656,3,3,3,403
0.071656,3,3,4,403
0.071896,1,1,1,1432
0.071896,3,3,1,1432
0.071960,1,1,2,63
0.071960,3,3,2,63
0.072193,1,1,2,296
0.072193,2,2,2,296
0.072230,3,3,2,333
0.072230,2,2,2,333
0.072349,3,3,3,956
0.073547,3,3,3,289
0.073564,1,1,2,1370
0.073564,2,2,2,1370
0.074521,1,1,1,956
0.074521,2,2,1,956
0.074811,1,1,1,289
0.074811,2,2,2,289
0.075492,3,3,3,88
0.075580,1,1,1,88
0.075580,2,2,1,88
0.075637,1,1,3,1443
0.075788,3,3,3,544
0.076255,1,1,3,1229
0.077080,3,3,1,1443
0.077080,2,2,1,1443
0.077625,1,1,2,544
0.077625,2,2,2,544
0.078310,3,3,2,1229
0.078310,2,2,2,1229
0.079017,2,2,3,274
0.079291,1,1,1,274
0.079291,3,3,1,274
0.079441,3,3,3,1412
0.079607,3,3,3,998
0.080853,1,1,1,1412
0.080853,2,2,1,1412
0.081852,1,1,2,998
0.081852,2,2,2,998
0.082119,2,2,3,521
0.082640,1,1,1,521
0.082640,3,3,1,521
0.082921,2,2,3,884
0.083218,1,1,3,282
0.083805,1,1,1,884
0.083805,3,3,1,884
0.084088,3,3,1,282
0.084088,2,2,1,282
0.084543,2,2,3,617
0.084794,3,3,3,758
0.084990,1,1,3,542
0.085160,1,1,1,617
0.085160,3,3,1,617
0.085703,3,3,2,542
0.085703,2,2,2,542
0.085830,3,3,3,390
0.085919,1,1,2,758
0.085919,2,2,2,758
0.086310,1,1,1,390
0.086310,2,2,2,390
0.086881,2,2,3,50
0.086931,1,1,1,50
0.086931,3,3,1,50
0.088115,3,3,3,512
0.088244,3,3,3,433
0.088627,1,1,1,512
0.088627,2,2,1,512
0.089007,3,3,3,1393
0.089061,1,1,1,433
0.089061,2,2,2,433
0.090041,1,1,3,443
0.090213,3,3,3,1384
0.090455,1,1,2,1393
0.090455,2,2,2,1393
0.090484,3,3,2,443
0.090484,2,2,2,443
0.090640,2,2,3,919
0.091277,1,1,3,586
0.091559,1,1,2,919
0.091559,3,3,2,919
0.091840,1,1,2,1384
0.091840,2,2,2,1384
0.091863,3,3,2,586
0.091863,2,2,2,586
0.092763,1,1,3,961
0.092768,1,1,3,307
0.093004,3,3,3,374
0.093724,3,3,1,961
0.093724,2,2,1,961
0.093898,1,1,3,573
0.094032,3,3,2,307
0.094032,2,2,2,307
0.094099,1,1,2,374
0.094099,2,2,2,374
0.094133,2,2,3,843
0.094606,3,3,2,573
0.094606,2,2,2,573
0.095450,1,1,1,843
0.095450,3,3,1,843
0.095620,2,2,3,606
0.095821,3,3,3,629
0.096226,1,1,1,606
0.096226,3,3,1,606
0.096856,1,1,1,629
0.096856,2,2,1,629
0.098836,3,3,3,99
0.098935,1,1,1,99
0.098935,2,2,1,99
0.098981,2,2,3,402
0.099383,1,1,1,402
0.099383,3,3,1,402
0.099458,2,2,3,785
0.099684,1,1,3,834
0.100243,1,1,1,785
0.100243,3,3,1,785
0.100473,3,3,3,1294
0.101078,3,3,1,834
0.101078,2,2,1,834
0.101313,2,2,3,478
0.102369,3,3,3,1187
0.102373,1,1,1,1294
0.102373,2,2,1,1294
0.102852,1,1,2,478
0.102852,3,3,2,478
0.103060,2,2,3,1192
0.103561,1,1,2,1187
0.103561,2,2,2,1187
0.103596,1,1,3,1459
0.103639,2,2,3,151
0.104252,1,1,2,1192
0.104252,3,3,2,1192
0.104404,1,1,2,151
0.104404,3,3,2,151
0.105304,3,3,2,1459
0.105304,2,2,2,1459
0.106382,1,1,3,1441
0.107231,2,2,3,1001
0.107809,1,1,3,337
0.107823,3,3,1,1441
0.107823,2,2,1,1441
0.108145,3,3,3,35
0.108161,3,3,2,337
0.108161,2,2,2,337
0.108180,1,1,2,35
0.108181,2,2,2,35
0.108286,2,2,3,786
0.108572,2,2,3,202
0.108825,1,1,2,1001
0.108825,3,3,2,1001
0.109612,1,1,1,786
0.109612,3,3,1,786
0.109815,1,1,1,202
0.109815,3,3,2,202
0.111318,1,1,3,1280
0.111482,2,2,3,1429
0.111776,2,2,3,1251
0.112231,1,1,3,148
0.112598,3,3,1,1280
0.112598,2,2,1,1280
0.112747,3,3,2,148
0.112747,2,2,2,148
0.112951,3,3,3,679
0.113123,1,1,3,1262
0.113179,2,2,3,776
0.113521,1,1,3,528
0.114028,1,1,2,1429
0.114029,3,3,2,1429
0.114385,3,3,2,1262
0.114385,2,2,2,1262
0.114749,1,1,2,679
0.114749,2,2,2,679
0.114914,3,3,2,528
0.114914,2,2,2,528
0.115280,1,1,2,1251
0.115281,3,3,2,1251
0.116057,1,1,1,776
0.116058,3,3,1,776
0.116102,2,2,3,430
0.116154,2,2,3,90
0.116532,1,1,1,430
0.116532,3,3,1,430
0.116623,1,1,2,90
0.116623,3,3,2,90
0.117318,3,3,3,829
0.118147,1,1,1,829
0.118147,2,2,1,829
0.119228,1,1,3,1372
0.119328,2,2,3,92
0.120600,3,3,1,1372
0.120600,2,2,1,1372
0.120693,1,1,1,92
0.120693,3,3,1,92
0.123169,2,2,3,1033
0.124202,1,1,1,1033
0.124202,3,3,1,1033
0.125451,3,3,3,1049
0.125912,1,1,3,946
0.126128,2,2,3,800
0.126500,1,1,1,1049
0.126500,2,2,1,1049
0.126775,2,2,3,870
0.126800,2,2,3,248
0.127207,1,1,3,1160
0.127301,1,1,2,800
0.127301,3,3,2,800
0.127447,3,3,2,946
0.127447,2,2,2,946
0.127927,2,2,3,515
0.128172,1,1,2,870
0.128172,3,3,2,870
0.128421,1,1,2,248
0.128421,3,3,2,248
0.128608,3,3,2,1160
0.128608,2,2,2,1160
0.128937,1,1,2,515
0.128937,3,3,2,515
0.130618,2,2,3,91
0.130709,1,1,1,91
0.130709,3,3,1,91
0.130728,1,1,3,1434
0.131115,2,2,3,596
0.131677,1,1,3,451
0.131924,3,3,3,374
0.132061,3,3,3,288
0.132162,3,3,1,1434
0.132162,2,2,1,1434
0.132537,1,1,2,374
0.132537,2,2,2,374
0.132614,3,3,2,451
0.132614,2,2,2,451
0.132759,1,1,2,596
0.132759,3,3,2,596
0.132826,1,1,2,288
0.132826,2,2,2,288
0.133324,2,2,3,133
0.133457,1,1,1,133
0.133457,3,3,1,133
0.133484,1,1,3,501
0.133985,3,3,1,501
0.133985,2,2,1,501
0.134118,3,3,3,174
0.134292,1,1,1,174
0.134292,2,2,1,174
0.134758,2,2,3,709
0.134972,1,1,3,1426
0.135467,1,1,1,709
0.135467,3,3,1,709
0.136141,1,1,3,716
0.136894,3,3,1,1426
0.136894,2,2,1,1426
0.137611,3,3,2,716
0.137611,2,2,1,716
0.139482,1,1,3,641
0.139863,2,2,3,1081
0.140123,3,3,1,641
0.140123,2,2,1,641
0.140480,1,1,3,1345
0.140765,3,3,3,568
0.141205,1,1,1,1081
0.141205,3,3,1,1081
0.141774,1,1,2,568
0.141774,2,2,2,568
0.142551,3,3,2,1345
0.142551,2,2,2,1345
0.143218,1,1,3,944
0.143407,1,1,3,153
0.144162,3,3,1,944
0.144162,2,2,1,944
0.144316,3,3,1,153
0.144316,2,2,2,153
0.146108,2,2,3,119
0.146130,2,2,3,594
0.146227,1,1,1,119
0.146227,3,3,1,119
0.146822,1,1,1,594
0.146822,3,3,1,594
0.147256,1,1,3,673
0.147929,3,3,1,673
0.147929,2,2,1,673
0.148163,2,2,3,867
0.149030,1,1,1,867
0.149030,3,3,1,867
0.149119,1,1,3,636
0.149755,3,3,1,636
0.149755,2,2,1,636
0.150395,1,1,3,1444
0.150964,3,3,3,1142
0.151235,1,1,3,544
0.151322,2,2,3,1265
0.151418,1,1,3,1321
0.151839,3,3,1,1444
0.151839,2,2,1,1444
0.152384,3,3,2,544
0.152384,2,2,2,544
0.152531,3,3,3,999
0.152883,3,3,3,600
0.152982,1,1,2,1142
0.152982,2,2,2,1142
0.153087,1,1,3,92
0.153105,1,1,2,1265
0.153105,3,3,2,1265
0.153528,3,3,3,340
0.153706,3,3,2,1321
0.153706,2,2,2,1321
0.153799,3,3,2,92
0.153799,2,2,2,92
0.153967,3,3,3,315
0.153967,3,3,4,315
0.153982,1,1,2,999
0.153982,2,2,2,999
0.154583,1,1,1,600
0.154583,2,2,1,600
0.154685,2,2,3,812
0.154924,1,1,2,340
0.154924,2,2,2,340
0.155140,2,2,3,1444
0.155286,3,3,3,244
0.155497,1,1,2,812
0.155497,3,3,2,812
0.155530,1,1,2,244
0.155530,2,2,2,244
0.156733,3,3,3,1003
0.156942,1,1,2,1444
0.156942,3,3,2,1444
0.157736,1,1,2,1003
0.157736,2,2,2,1003
0.161297,1,1,3,739
0.162036,3,3,1,739
0.162036,2,2,1,739
0.162569,3,3,3,492
0.163061,1,1,1,492
0.163061,2,2,1,492
0.164485,3,3,3,744
0.165229,1,1,1,744
0.165229,2,2,1,744
0.166457,2,2,3,320
0.166777,1,1,1,320
0.166777,3,3,1,320
0.167566,3,3,3,344
0.167910,1,1,1,344
0.167910,2,2,1,344
0.168213,1,1,3,1407
0.168721,3,3,3,1200
0.168821,3,3,3,244
0.169071,2,2,3,1152
0.169620,3,3,1,1407
0.169620,2,2,1,1407
0.169646,3,3,3,864
0.170773,1,1,2,1152
0.170773,3,3,2,1152
0.170821,1,1,2,1200
0.170821,2,2,2,1200
0.171066,1,1,2,244
0.171066,2,2,1,244
0.171931,1,1,1,864
0.171931,2,2,1,864
0.173163,3,3,3,1184
0.173354,3,3,3,153
0.174202,2,2,3,88
0.174347,1,1,1,1184
0.174347,2,2,1,1184
0.174436,1,1,2,88
0.174436,3,3,2,88
0.174501,1,1,2,153
0.174501,2,2,2,153
0.174581,1,1,3,90
0.174624,1,1,3,1237
0.174671,3,3,1,90
0.174671,2,2,1,90
0.174911,2,2,3,261
0.175358,2,2,3,969
0.175739,1,1,3,753
0.175909,3,3,2,1237
0.175909,2,2,1,1237
0.176171,1,1,2,261
0.176171,3,3,2,261
0.176663,3,3,2,753
0.176663,2,2,2,753
0.177141,1,1,2,969
0.177141,3,3,2,969
0.178998,3,3,3,749
0.179747,1,1,1,749
0.179747,2,2,1,749
0.181367,3,3,3,1001
0.182166,1,1,3,1114
0.182368,1,1,1,1001
0.182368,2,2,1,1001
0.183483,3,3,1,1114
0.183483,2,2,1,1114
0.184972,2,2,3,1099
0.185910,3,3,3,326
0.186071,1,1,1,1099
0.186071,3,3,1,1099
0.186398,1,1,1,326
0.186398,2,2,1,326
0.188039,3,3,3,887
0.188926,1,1,1,887
0.188926,2,2,1,887
0.191533,2,2,3,721
0.192254,1,1,1,721
0.192254,3,3,1,721
0.192892,3,3,3,587
0.193479,1,1,1,587
0.193479,2,2,1,587
0.195110,1,1,3,1248
0.195344,3,3,3,970
0.195345,3,3,3,292
0.195882,2,2,3,395
0.196071,2,2,3,1260
0.196358,3,3,1,1248
0.196358,2,2,1,1248
0.196754,1,1,2,395
0.196754,3,3,2,395
0.197309,3,3,3,464
0.197329,1,1,2,970
0.197329,2,2,2,970
0.197622,1,1,2,292
0.197622,2,2,2,292
0.198015,1,1,2,1260
0.198015,3,3,2,1260
0.198087,1,1,2,464
0.198087,2,2,2,464
0.198765,3,3,3,1189
0.198944,3,3,3,947
0.199322,3,3,3,442
0.199554,1,1,3,111
0.199655,1,1,3,629
0.199954,1,1,1,1189
0.199954,2,2,1,1189
0.200066,3,3,2,111
0.200066,2,2,2,111
0.200696,3,3,2,629
0.200696,2,2,2,629
0.200902,1,1,2,947
0.200902,2,2,2,947
0.201345,1,1,1,442
0.201345,2,2,1,442
0.201536,1,1,3,1265
0.202801,3,3,1,1265
0.202801,2,2,1,1265
0.204026,2,2,3,994
0.204243,3,3,3,1441
0.204481,2,2,3,906
0.205020,1,1,1,994
0.205020,3,3,1,994
0.205044,1,1,3,99
0.205143,3,3,2,99
0.205143,2,2,2,99
0.205714,3,3,3,248
0.205806,3,3,3,914
0.205839,2,2,3,182
0.205927,1,1,2,906
0.205927,3,3,2,906
0.206110,1,1,2,182
0.206110,3,3,2,182
0.206462,1,1,2,1441
0.206462,2,2,2,1441
0.206711,1,1,1,248
0.206711,2,2,1,248
0.206812,1,1,3,527
0.207626,1,1,1,914
0.207626,2,2,1,914
0.208052,2,2,3,1141
0.208154,3,3,1,527
0.208154,2,2,1,527
0.208155,1,1,3,1290
0.208568,3,3,3,699
0.209296,1,1,1,1141
0.209296,3,3,1,1141
0.209924,2,2,3,514
0.209996,1,1,2,699
0.209996,2,2,2,699
0.210293,2,2,3,1007
0.210587,3,3,2,1290
0.210587,2,2,2,1290
0.210772,1,1,3,1158
0.211102,1,1,1,514
0.211102,3,3,1,514
0.211149,1,1,3,1334
0.211347,3,3,3,1341
0.212110,1,1,2,1007
0.212110,3,3,2,1007
0.212261,3,3,2,1158
0.212261,2,2,2,1158
0.212688,1,1,2,1341
0.212688,2,2,2,1341
0.212996,2,2,3,1004
0.213596,3,3,2,1334
0.213596,2,2,2,1334
0.214000,1,1,2,1004
0.214000,3,3,2,1004
0.215611,1,1,3,773
0.216384,3,3,1,773
0.216384,2,2,1,773
0.217069,3,3,3,302
0.217371,1,1,1,302
0.217371,2,2,1,302
0.217613,2,2,3,667
0.218280,1,1,1,667
0.218280,3,3,1,667
0.219887,1,1,3,682
0.220569,3,3,1,682
0.220569,2,2,1,682
0.221302,3,3,3,140
0.221428,3,3,3,1366
0.221442,1,1,1,140
0.221442,2,2,1,140
0.221538,2,2,3,1319
0.222809,1,1,2,1366
0.222809,2,2,1,1366
0.223278,3,3,3,984
0.224129,1,1,1,1319
0.224129,3,3,1,1319
0.224216,1,1,3,340
0.224489,1,1,3,1202
0.225114,1,1,1,984
0.225114,2,2,1,984
0.225455,3,3,1,340
0.225455,2,2,1,340
0.225634,3,3,3,1145
0.226658,3,3,1,1202
0.226658,2,2,1,1202
0.227804,1,1,1,1145
0.227804,2,2,1,1145
0.228965,3,3,3,632
0.229584,2,2,3,194
0.229597,1,1,1,632
0.229597,2,2,1,632
0.229792,1,1,1,194
0.229792,3,3,1,194
0.229976,3,3,3,840
0.230589,1,1,3,1368
0.230816,1,1,1,840
0.230817,2,2,1,840
0.231126,2,2,3,174
0.232082,1,1,3,1081
0.232168,1,1,3,670
0.232185,3,3,1,1368
0.232186,2,2,1,1368
0.232361,1,1,2,174
0.232361,3,3,2,174
0.233267,3,3,2,1081
0.233268,2,2,2,1081
0.233938,3,3,1,670
0.233939,2,2,1,670
0.235255,2,2,3,75
0.235330,1,1,1,75
0.235330,3,3,1,75
0.235390,1,1,3,1406
0.236796,3,3,1,1406
0.236796,2,2,1,1406
0.237094,3,3,3,144
0.237238,1,1,1,144
0.237238,2,2,1,144
0.237297,3,3,3,545
0.237380,3,3,3,529
0.237407,3,3,3,1423
0.237842,1,1,1,545
0.237842,2,2,1,545
0.238372,1,1,1,529
0.238372,2,2,1,529
0.238951,1,1,3,133
0.239084,3,3,2,133
0.239084,2,2,2,133
0.239796,1,1,2,1423
0.239796,2,2,2,1423
0.242156,3,3,3,329
0.242246,2,2,3,994
0.242485,1,1,1,329
0.242485,2,2,1,329
0.242792,3,3,3,208
0.242812,3,3,3,559
0.242881,3,3,3,896
0.242881,3,3,4,896
0.243480,1,1,1,994
0.243480,3,3,1,994
0.243689,1,1,1,208
0.243689,2,2,1,208
0.244249,1,1,2,559
0.244249,2,2,2,559
0.245170,1,1,3,299
0.245469,3,3,1,299
0.245469,2,2,1,299
0.245502,1,1,3,524
0.246026,3,3,1,524
0.246026,2,2,1,524
0.248327,3,3,3,218
0.248545,1,1,1,218
0.248545,2,2,1,218
0.249981,2,2,3,549
0.250530,1,1,1,549
0.250530,3,3,1,549
0.251763,2,2,3,450
0.252213,1,1,1,450
0.252213,3,3,1,450
0.254386,1,1,3,1400
0.255786,3,3,1,1400
0.255786,2,2,1,1400
0.257193,1,1,3,295
0.257488,3,3,1,295
0.257488,2,2,1,295
0.257762,3,3,3,178
0.257940,1,1,1,178
0.257940,2,2,1,178
0.259448,2,2,3,255
0.259703,1,1,1,255
0.259703,3,3,1,255
0.260177,3,3,3,1382
0.261559,1,1,1,1382
0.261559,2,2,1,1382
0.264710,3,3,3,483
0.265193,1,1,1,483
0.265193,2,2,1,483
0.265482,3,3,3,1110
0.265780,2,2,3,631
0.265912,2,2,3,221
0.265969,2,2,3,143
0.265969,2,2,4,143
0.266180,2,2,3,632
0.266180,2,2,4,632
0.266438,3,3,3,1090
0.266592,1,1,1,1110
0.266592,2,2,1,1110
0.266864,3,3,3,635
0.267224,1,1,2,631
0.267224,3,3,2,631
0.267446,1,1,2,221
0.267446,3,3,2,221
0.267683,1,1,2,1090
0.267683,2,2,2,1090
0.268319,1,1,1,635
0.268319,2,2,1,635
0.268403,2,2,3,153
0.268556,1,1,1,153
0.268556,3,3,1,153
0.269679,3,3,3,559
0.270038,2,2,3,115
0.270238,1,1,1,559
0.270238,2,2,1,559
0.270354,1,1,1,115
0.270354,3,3,1,115
0.270956,1,1,3,628
0.271497,2,2,3,490
0.271584,3,3,1,628
0.271584,2,2,1,628
0.272075,1,1,1,490
0.272075,3,3,1,490
0.272131,2,2,3,451
0.272582,1,1,1,451
0.272582,3,3,1,451
0.273899,2,2,3,1389
0.274575,1,1,3,428
0.275288,1,1,1,1389
0.275288,3,3,1,1389
0.275717,3,3,1,428
0.275717,2,2,1,428
0.276844,1,1,3,1015
0.277859,3,3,1,1015
0.277859,2,2,1,1015
0.277942,3,3,3,669
0.278322,2,2,3,1128
0.278611,1,1,1,669
0.278611,2,2,1,669
0.279355,3,3,3,386
0.279740,1,1,1,1128
0.279740,3,3,1,1128
0.279892,2,2,3,1370
0.280127,1,1,1,386
0.280127,2,2,1,386
0.280319,2,2,3,692
0.281033,3,3,3,722
0.281255,1,1,3,35
0.281498,1,1,1,1370
0.281498,3,3,1,1370
0.281534,3,3,2,35
0.281534,2,2,2,35
0.281666,3,3,3,916
0.281687,3,3,3,458
0.282191,1,1,2,692
0.282191,3,3,2,692
0.282221,1,1,2,722
0.282221,2,2,2,722
0.283136,2,2,3,930
0.283138,1,1,1,916
0.283138,2,2,1,916
0.283597,1,1,2,458
0.283597,2,2,2,458
0.284069,1,1,2,930
0.284069,3,3,2,930
0.284590,1,1,3,255
0.284845,3,3,1,255
0.284845,2,2,1,255
0.285325,2,2,3,705
0.285753,3,3,3,1117
0.286030,1,1,1,705
0.286030,3,3,1,705
0.286488,3,3,3,1120
0.287148,1,1,1,1117
0.287148,2,2,1,1117
0.287401,3,3,3,1437
0.287758,3,3,3,1294
0.287873,3,3,3,398
0.287873,3,3,4,398
0.287993,1,1,3,863
0.288269,1,1,1,1120
0.288269,2,2,2,1120
0.288474,2,2,3,178
0.289133,3,3,2,863
0.289133,2,2,2,863
0.289283,2,2,3,437
0.289395,1,1,3,1330
0.289707,1,1,2,1437
0.289707,2,2,2,1437
0.289919,1,1,2,178
0.289919,3,3,2,178
0.289948,3,3,3,83
0.290357,1,1,2,437
0.290357,3,3,2,437
0.290725,3,3,2,1330
0.290725,2,2,2,1330
0.291002,1,1,2,1294
0.291002,2,2,2,1294
0.291086,1,1,1,83
0.291086,2,2,1,83
0.291908,1,1,3,468
0.292376,3,3,1,468
0.292376,2,2,1,468
0.293062,1,1,3,789
0.293192,2,2,3,1346
0.293688,2,2,3,624
0.293851,3,3,1,789
0.293851,2,2,1,789
0.293858,1,1,3,774
0.294313,3,3,3,928
0.294639,2,2,3,619
0.295198,1,1,1,1346
0.295198,3,3,1,1346
0.295823,1,1,2,624
0.295823,3,3,2,624
0.295973,3,3,2,774
0.295973,2,2,2,774
0.296127,1,1,2,928
0.296127,2,2,2,928
0.296228,1,1,3,608
0.296418,3,3,3,1158
0.296443,1,1,2,619
0.296443,3,3,2,619
0.296836,3,3,2,608
0.296836,2,2,2,608
0.297378,3,3,3,563
0.297435,2,2,3,256
0.297576,1,1,2,1158
0.297576,2,2,2,1158
0.297691,1,1,2,256
0.297691,3,3,2,256
0.298140,1,1,2,563
0.298140,2,2,2,563
0.300131,3,3,3,577
0.300416,1,1,3,231
0.300708,1,1,1,577
0.300708,2,2,1,577
0.300752,2,2,3,538
0.300940,3,3,1,231
0.300940,2,2,1,231
0.301479,1,1,1,538
0.301479,3,3,1,538
0.302530,2,2,3,625
0.302615,3,3,3,1024
0.303155,1,1,1,625
0.303155,3,3,1,625
0.303481,1,1,3,963
0.303653,1,1,3,461
0.303679,3,3,3,107
0.304180,1,1,1,1024
0.304180,2,2,1,1024
0.304288,1,1,2,107
0.304288,2,2,2,107
0.304329,2,2,3,68
0.304397,1,1,2,68
0.304397,3,3,2,68
0.305144,3,3,2,963
0.305144,2,2,2,963
0.305606,3,3,1,461
0.305606,2,2,1,461
0.306100,2,2,3,1301
0.306128,2,2,3,784
0.306319,2,2,3,1270
0.306375,3,3,3,1092
0.307401,1,1,1,1301
0.307401,3,3,1,1301
0.307451,1,1,3,41
0.307568,1,1,3,919
0.308186,1,1,2,784
0.308186,3,3,2,784
0.308494,1,1,2,1092
0.308494,2,2,2,1092
0.308914,3,3,2,41
0.308914,2,2,2,41
0.309446,3,3,3,1279
0.309457,1,1,2,1270
0.309457,3,3,2,1270
0.309540,2,2,3,1070
0.309834,3,3,2,919
0.309834,2,2,2,919
0.310254,2,2,3,1105
0.310610,1,1,2,1070
0.310610,3,3,2,1070
0.310725,1,1,2,1279
0.310725,2,2,2,1279
0.311197,2,2,3,183
0.311716,1,1,2,1105
0.311716,3,3,2,1105
0.311900,1,1,1,183
0.311900,3,3,1,183
0.312788,3,3,3,504
0.312913,2,2,3,634
0.313292,1,1,1,504
0.313292,2,2,1,504
0.313300,3,3,3,654
0.313927,1,1,1,634
0.313927,3,3,1,634
0.314582,1,1,1,654
0.314582,2,2,1,654
0.314947,3,3,3,1044
0.315991,1,1,1,1044
0.315991,2,2,1,1044
0.317010,3,3,3,217
0.317227,1,1,1,217
0.317227,2,2,1,217
0.319233,2,2,3,666
0.319899,1,1,1,666
0.319899,3,3,1,666
0.323559,2,2,3,587
0.323711,3,3,3,588
0.324146,1,1,1,587
0.324146,3,3,1,587
0.324401,3,3,3,312
0.324735,1,1,1,588
0.324735,2,2,1,588
0.325048,1,1,2,312
0.325048,2,2,1,312
0.328126,2,2,3,870
0.328268,2,2,3,587
0.328996,1,1,1,870
0.328996,3,3,1,870
0.329009,2,2,3,153
0.329583,2,2,3,113
0.329584,1,1,2,587
0.329584,3,3,1,587
0.329738,1,1,1,153
0.329738,3,3,2,153
0.329852,1,1,1,113
0.329852,3,3,1,113
0.329966,1,1,3,280
0.330246,3,3,1,280
0.330246,2,2,1,280
0.332218,3,3,3,907
0.332406,2,2,3,763
0.332587,1,1,3,1285
0.333125,1,1,1,907
0.333125,2,2,1,907
0.333336,2,2,3,686
0.333797,1,1,3,769
0.333889,1,1,2,763
