time,src,dst,event,size
0.044491,3,3,2,443
0.044491,2,2,2,443
0.044589,2,2,3,843
0.045078,3,3,2,586
0.045078,2,2,2,586
0.045293,2,2,3,606
0.045389,3,3,3,629
0.045432,1,1,2,843
0.045432,3,3,2,843
0.045652,3,3,2,573
0.045652,2,2,2,573
0.045789,1,1,2,1384
0.045789,2,2,2,1384
0.046039,1,1,2,606
0.046039,3,3,2,606
0.046164,1,1,2,374
0.046164,2,2,2,374
0.046794,1,1,1,629
0.046794,2,2,1,629
0.046817,3,3,3,99
0.046886,2,2,3,402
0.046916,1,1,1,99
0.046916,2,2,1,99
0.047111,2,2,3,785
0.047219,1,1,3,834
0.047319,1,1,1,402
0.047319,3,3,1,402
0.047593,3,3,3,1294
0.047990,2,2,3,478
0.048105,1,1,2,785
0.048105,3,3,2,785
0.048154,3,3,2,834
0.048154,2,2,2,834
0.048491,3,3,3,1187
0.048584,1,1,2,478
0.048584,3,3,2,478
0.048818,2,2,3,1192
0.049072,1,1,3,1459
0.049092,2,2,3,151
0.049879,1,1,1,1294
0.049879,2,2,1,1294
0.050391,1,1,3,1441
0.050793,2,2,3,1001
0.051067,1,1,2,1187
0.051067,2,2,2,1187
0.051067,1,1,3,337
0.051072,1,1,2,1192
0.051072,3,3,2,1192
0.051224,1,1,2,151
0.051224,3,3,2,151
0.051227,3,3,3,35
0.051262,1,1,2,35
0.051262,2,2,2,35
0.051293,2,2,3,786
0.051339,3,3,2,1459
0.051339,2,2,2,1459
0.051429,2,2,3,202
0.052226,1,1,2,1001
0.052226,3,3,2,1001
0.052730,1,1,3,1280
0.052781,3,3,2,1441
0.052781,2,2,2,1441
0.052807,2,2,3,1429
0.052946,2,2,3,1251
0.052946,2,2,4,1251
0.053013,1,1,2,786
0.053013,3,3,2,786
0.053119,3,3,2,337
0.053119,2,2,2,337
0.053162,1,1,3,148
0.053216,1,1,2,202
0.053216,3,3,2,202
0.053503,3,3,3,679
0.053585,1,1,3,1262
0.053611,2,2,3,776
0.053773,1,1,3,528
0.053773,1,1,4,528
0.054182,1,1,2,679
0.054182,2,2,2,679
0.054400,3,3,2,1280
0.054400,2,2,2,1280
0.054549,3,3,2,148
0.054549,2,2,2,148
0.054646,1,1,2,1429
0.054646,3,3,2,1429
0.054996,2,2,3,430
0.055020,2,2,3,90
0.055423,1,1,2,776
0.055423,3,3,2,776
0.055571,3,3,3,829
0.055812,3,3,2,1262
0.055812,2,2,2,1262
0.055854,1,1,2,430
0.055854,3,3,2,430
0.055945,1,1,2,90
0.055945,3,3,2,90
0.056400,1,1,2,829
0.056400,2,2,2,829
0.056477,1,1,3,1372
0.056524,2,2,3,92
0.057849,3,3,1,1372
0.057849,2,2,1,1372
0.057942,1,1,1,92
0.057942,3,3,1,92
0.058343,2,2,3,1033
0.059376,1,1,1,1033
0.059376,3,3,1,1033
0.059424,3,3,3,1049
0.059643,1,1,3,946
0.059745,2,2,3,800
0.060051,2,2,3,870
0.060063,2,2,3,248
0.060063,2,2,4,248
0.060256,1,1,3,1160
0.060473,1,1,1,1049
0.060473,2,2,1,1049
0.060597,2,2,3,515
0.061274,1,1,2,800
0.061274,3,3,2,800
0.061420,3,3,2,946
0.061420,2,2,2,946
0.061872,2,2,3,91
0.061924,1,1,3,1434
0.062107,2,2,3,596
0.062107,2,2,4,596
0.062145,1,1,2,870
0.062145,3,3,2,870
0.062374,1,1,3,451
0.062490,3,3,3,374
0.062555,3,3,3,288
0.062581,3,3,2,1160
0.062581,2,2,2,1160
0.062661,1,1,2,515
0.062661,3,3,2,515
0.062753,1,1,2,91
0.062753,3,3,2,91
0.062864,1,1,2,374
0.062864,2,2,2,374
0.063153,1,1,2,288
0.063153,2,2,2,288
0.063154,2,2,3,133
0.063229,1,1,3,501
0.063287,1,1,2,133
0.063287,3,3,2,133
0.063529,3,3,3,174
0.063703,1,1,2,174
0.063703,2,2,2,174
0.063833,2,2,3,709
0.063934,1,1,3,1426
0.063934,1,1,4,1426
0.064016,3,3,2,1434
0.064016,2,2,2,1434
0.064468,3,3,2,451
0.064468,2,2,2,451
0.064488,1,1,3,716
0.064542,1,1,2,709
0.064542,3,3,2,709
0.064970,3,3,2,501
0.064970,2,2,2,501
0.065687,3,3,1,716
0.065687,2,2,1,716
0.066070,1,1,3,641
0.066251,2,2,3,1081
0.066543,1,1,3,1345
0.066678,3,3,3,568
0.066711,3,3,1,641
0.066711,2,2,1,641
0.067280,1,1,2,568
0.067280,2,2,2,568
0.067793,1,1,2,1081
0.067793,3,3,2,1081
0.067840,1,1,3,944
0.067929,1,1,3,153
0.068057,3,3,2,1345
0.068057,2,2,2,1345
0.069002,3,3,1,944
0.069002,2,2,1,944
0.069156,3,3,2,153
0.069156,2,2,2,153
0.069209,2,2,3,119
0.069219,2,2,3,594
0.069328,1,1,1,119
0.069328,3,3,1,119
0.069753,1,1,3,673
0.069923,1,1,1,594
0.069923,3,3,1,594
0.070182,2,2,3,867
0.070597,3,3,1,673
0.070597,2,2,1,673
0.070635,1,1,3,636
0.071240,1,1,3,1444
0.071465,1,1,1,867
0.071465,3,3,1,867
0.071509,3,3,3,1142
0.071638,1,1,3,544
0.071679,2,2,3,1265
0.071724,1,1,3,1321
0.071724,1,1,4,1321
0.072102,3,3,1,636
0.072102,2,2,1,636
0.072252,3,3,3,999
0.072418,3,3,3,600
0.072515,1,1,3,92
0.072724,3,3,3,340
0.072724,3,3,4,340
0.072932,3,3,3,315
0.072932,3,3,4,315
0.073245,1,1,2,1142
0.073245,2,2,2,1142
0.073272,2,2,3,812
0.073368,1,1,2,1265
0.073368,3,3,2,1265
0.073488,2,2,3,1444
0.073547,3,3,2,1444
0.073547,2,2,2,1444
0.073557,3,3,3,244
0.074092,3,3,2,544
0.074092,2,2,2,544
0.074181,1,1,2,812
0.074181,3,3,2,812
0.074185,3,3,2,92
0.074185,2,2,2,92
0.074242,3,3,3,1003
0.074242,3,3,4,1003
0.074245,1,1,2,999
0.074245,2,2,2,999
0.074846,1,1,2,600
0.074846,2,2,2,600
0.075091,1,1,2,244
0.075091,2,2,2,244
0.075626,1,1,2,1444
0.075626,3,3,2,1444
0.076404,1,1,3,739
0.077006,3,3,3,492
0.077143,3,3,1,739
0.077143,2,2,1,739
0.077636,1,1,1,492
0.077636,2,2,1,492
0.077914,3,3,3,744
0.078658,1,1,1,744
0.078658,2,2,1,744
0.078848,2,2,3,320
0.079168,1,1,1,320
0.079168,3,3,1,320
0.079373,3,3,3,344
0.079680,1,1,3,1407
0.079717,1,1,1,344
0.079717,2,2,1,344
0.079920,3,3,3,1200
0.079968,3,3,3,244
0.080086,2,2,3,1152
0.080359,3,3,3,864
0.080359,3,3,4,864
0.081125,3,3,1,1407
0.081125,2,2,1,1407
0.082025,3,3,3,1184
0.082115,3,3,3,153
0.082115,3,3,4,153
0.082278,1,1,2,1152
0.082278,3,3,2,1152
0.082326,1,1,2,1200
0.082326,2,2,2,1200
0.082517,2,2,3,88
0.082571,1,1,2,244
0.082571,2,2,1,244
0.082660,1,1,2,88
0.082660,3,3,2,88
0.082696,1,1,3,90
0.082717,1,1,3,1237
0.082852,2,2,3,261
0.083064,2,2,3,969
0.083113,1,1,2,261
0.083113,3,3,2,261
0.083245,1,1,3,753
0.083245,1,1,4,753
0.083756,1,1,2,1184
0.083756,2,2,2,1184
0.084083,1,1,2,969
0.084083,3,3,2,969
0.084133,3,3,2,90
0.084133,2,2,2,90
0.084788,3,3,3,749
0.085371,3,3,1,1237
0.085371,2,2,1,1237
0.085911,3,3,3,1001
0.086121,1,1,1,749
0.086121,2,2,1,749
0.086289,1,1,3,1114
0.087123,1,1,2,1001
0.087123,2,2,2,1001
0.087403,3,3,2,1114
0.087403,2,2,2,1114
0.087618,2,2,3,1099
0.088063,3,3,3,326
0.088717,1,1,1,1099
0.088717,3,3,1,1099
0.089044,1,1,1,326
0.089044,2,2,1,326
0.089071,3,3,3,887
0.089958,1,1,1,887
0.089958,2,2,1,887
0.090726,2,2,3,721
0.091370,3,3,3,587
0.091447,1,1,1,721
0.091447,3,3,1,721
0.092035,1,1,1,587
0.092035,2,2,1,587
0.092420,1,1,3,1248
0.092532,3,3,3,970
0.092532,3,3,3,292
0.092786,2,2,3,395
0.092876,2,2,3,1260
0.093462,3,3,3,464
0.093462,3,3,4,464
0.093668,3,3,1,1248
0.093668,2,2,1,1248
0.094064,1,1,2,395
0.094064,3,3,2,395
0.094152,3,3,3,1189
0.094237,3,3,3,947
0.094237,3,3,4,947
0.094416,3,3,3,442
0.094416,3,3,4,442
0.094525,1,1,3,111
0.094574,1,1,3,629
0.094639,1,1,2,970
0.094639,2,2,2,970
0.094932,1,1,2,292
0.094932,2,2,2,292
0.095251,3,3,2,111
0.095251,2,2,2,111
0.095325,1,1,2,1260
0.095325,3,3,2,1260
0.095464,1,1,3,1265
0.095881,3,3,2,629
0.095881,2,2,2,629
0.096122,1,1,2,1189
0.096122,2,2,2,1189
0.096644,2,2,3,994
0.096747,3,3,3,1441
0.096860,2,2,3,906
0.097126,1,1,3,99
0.097147,3,3,2,1265
0.097147,2,2,2,1265
0.097247,3,3,2,99
0.097247,2,2,2,99
0.097444,3,3,3,248
0.097487,3,3,3,914
0.097503,2,2,3,182
0.097638,1,1,2,994
0.097638,3,3,2,994
0.097964,1,1,3,527
0.098188,1,1,2,1441
0.098188,2,2,2,1441
0.098437,1,1,2,248
0.098437,2,2,2,248
0.098491,3,3,2,527
0.098491,2,2,2,527
0.098545,1,1,2,906
0.098545,3,3,2,906
0.098551,2,2,3,1141
0.098600,1,1,3,1290
0.098728,1,1,2,182
0.098728,3,3,2,182
0.098795,3,3,3,699
0.099352,1,1,2,914
0.099352,2,2,2,914
0.099438,2,2,3,514
0.099613,2,2,3,1007
0.099839,1,1,3,1158
0.099870,1,1,2,1141
0.099870,3,3,2,1141
0.099890,3,3,2,1290
0.099890,2,2,2,1290
0.100018,1,1,3,1334
0.100052,1,1,2,699
0.100052,2,2,2,699
0.100112,3,3,3,1341
0.100385,1,1,2,514
0.100385,3,3,2,514
0.100893,2,2,3,1004
0.101049,3,3,2,1158
0.101049,2,2,2,1158
0.101393,1,1,2,1007
0.101393,3,3,2,1007
0.101453,1,1,2,1341
0.101453,2,2,2,1341
0.102131,1,1,3,773
0.102384,3,3,2,1334
0.102384,2,2,2,1334
0.102398,1,1,2,1004
0.102398,3,3,2,1004
0.102822,3,3,3,302
0.103080,2,2,3,667
0.103124,1,1,2,302
0.103124,2,2,2,302
0.103158,3,3,2,773
0.103158,2,2,2,773
0.103747,1,1,2,667
0.103747,3,3,2,667
0.104157,1,1,3,682
0.104827,3,3,3,140
0.104839,3,3,1,682
0.104839,2,2,1,682
0.104887,3,3,3,1366
0.104939,2,2,3,1319
0.104980,1,1,1,140
0.104980,2,2,1,140
0.105763,3,3,3,984
0.106208,1,1,3,340
0.106300,1,1,2,1319
0.106300,3,3,2,1319
0.106337,1,1,3,1202
0.106347,1,1,2,1366
0.106347,2,2,2,1366
0.106688,3,3,2,340
0.106688,2,2,2,340
0.106879,3,3,3,1145
0.107332,1,1,2,984
0.107332,2,2,2,984
0.107891,3,3,2,1202
0.107891,2,2,2,1202
0.108457,3,3,3,632
0.108478,1,1,2,1145
0.108478,2,2,2,1145
0.108750,2,2,3,194
0.108936,3,3,3,840
0.109111,1,1,1,632
0.109111,2,2,1,632
0.109227,1,1,3,1368
0.109306,1,1,2,194
0.109306,3,3,2,194
0.109481,2,2,3,174
0.109655,1,1,2,174
0.109655,3,3,2,174
0.109933,1,1,3,1081
0.109952,1,1,2,840
0.109952,2,2,2,840
0.109974,1,1,3,670
0.110595,3,3,2,1368
0.110595,2,2,2,1368
0.111436,2,2,3,75
0.111500,1,1,3,1406
0.111677,3,3,1,1081
0.111677,2,2,1,1081
0.111753,1,1,2,75
0.111753,3,3,2,75
0.112308,3,3,3,144
0.112348,3,3,2,670
0.112348,2,2,2,670
0.112404,3,3,3,545
0.112443,3,3,3,529
0.112452,1,1,2,144
0.112452,2,2,2,144
0.112456,3,3,3,1423
0.112998,1,1,2,545
0.112998,2,2,2,545
0.113187,1,1,3,133
0.113528,1,1,2,529
0.113528,2,2,2,529
0.113755,3,3,2,1406
0.113755,2,2,2,1406
0.113889,3,3,2,133
0.113889,2,2,2,133
0.114705,3,3,3,329
0.114748,2,2,3,994
0.114952,1,1,2,1423
0.114952,2,2,2,1423
0.115007,3,3,3,208
0.115016,3,3,3,559
0.115049,3,3,3,896
0.115049,3,3,4,896
0.115282,1,1,2,329
0.115282,2,2,2,329
0.115491,1,1,2,208
0.115491,2,2,2,208
0.115742,1,1,2,994
0.115742,3,3,2,994
0.116051,1,1,2,559
0.116051,2,2,2,559
0.116133,1,1,3,299
0.116290,1,1,3,524
0.116432,3,3,1,299
0.116432,2,2,1,299
0.116957,3,3,1,524
0.116957,2,2,1,524
0.117628,3,3,3,218
0.117846,1,1,1,218
0.117846,2,2,1,218
0.118412,2,2,3,549
0.118961,1,1,1,549
0.118961,3,3,1,549
0.119256,2,2,3,450
0.119706,1,1,1,450
0.119706,3,3,1,450
0.120499,1,1,3,1400
0.121828,1,1,3,295
0.121899,3,3,1,1400
0.121899,2,2,1,1400
0.122098,3,3,3,178
0.122195,3,3,1,295
0.122195,2,2,2,295
0.122374,1,1,1,178
0.122374,2,2,1,178
0.122896,2,2,3,255
0.123151,1,1,1,255
0.123151,3,3,1,255
0.123242,3,3,3,1382
0.124624,1,1,1,1382
0.124624,2,2,1,1382
0.125389,3,3,3,483
0.125755,3,3,3,1110
0.125872,1,1,1,483
0.125872,2,2,1,483
0.125896,2,2,3,631
0.125958,2,2,3,221
0.125985,2,2,3,143
0.125985,2,2,4,143
0.126085,2,2,3,632
0.126085,2,2,4,632
0.126207,3,3,3,1090
0.126409,3,3,3,635
0.126983,1,1,2,1110
0.126983,2,2,1,1110
0.127138,2,2,3,153
0.127615,1,1,2,631
0.127615,3,3,2,631
0.127743,3,3,3,559
0.127837,1,1,2,221
0.127837,3,3,2,221
0.127913,2,2,3,115
0.127991,1,1,2,153
0.127991,3,3,2,153
0.128074,1,1,2,1090
0.128074,2,2,2,1090
0.128107,1,1,2,115
0.128107,3,3,2,115
0.128348,1,1,3,628
0.128604,2,2,3,490
0.128710,1,1,2,635
0.128710,2,2,2,635
0.128904,2,2,3,451
0.129083,3,3,2,628
0.129083,2,2,2,628
0.129094,1,1,2,490
0.129094,3,3,2,490
0.129270,1,1,2,559
0.129270,2,2,2,559
0.129546,1,1,2,451
0.129546,3,3,2,451
0.129742,2,2,3,1389
0.130062,1,1,3,428
0.131131,1,1,1,1389
0.131131,3,3,1,1389
0.131137,1,1,3,1015
0.131560,3,3,1,428
0.131560,2,2,1,428
0.131657,3,3,3,669
0.131837,2,2,3,1128
0.132326,3,3,3,386
0.132576,3,3,2,1015
0.132576,2,2,2,1015
0.132580,2,2,3,1370
0.132783,2,2,3,692
0.132965,1,1,2,1128
0.132965,3,3,2,1128
0.133121,3,3,3,722
0.133226,1,1,3,35
0.133421,3,3,3,916
0.133421,3,3,4,916
0.133431,3,3,3,458
0.133431,3,3,4,458
0.133635,1,1,2,669
0.133635,2,2,2,669
0.134022,1,1,2,386
0.134022,2,2,2,386
0.134117,2,2,3,930
0.134336,1,1,2,1370
0.134336,3,3,2,1370
0.134472,3,3,2,35
0.134472,2,2,2,35
0.134745,1,1,2,722
0.134745,2,2,2,722
0.134806,1,1,3,255
0.135029,1,1,2,692
0.135029,3,3,2,692
0.135061,3,3,2,255
0.135061,2,2,2,255
0.135154,2,2,3,705
0.135357,3,3,3,1117
0.135705,3,3,3,1120
0.135960,1,1,2,930
0.135960,3,3,2,930
0.136137,3,3,3,1437
0.136307,3,3,3,1294
0.136307,3,3,4,1294
0.136361,3,3,3,398
0.136361,3,3,4,398
0.136418,1,1,3,863
0.136474,1,1,2,1117
0.136474,2,2,2,1117
0.136646,2,2,3,178
0.136666,1,1,2,705
0.136666,3,3,2,705
0.136845,1,1,2,178
0.136845,3,3,2,178
0.137029,2,2,3,437
0.137082,1,1,3,1330
0.137281,3,3,2,863
0.137281,2,2,2,863
0.137344,3,3,3,83
0.137466,1,1,2,437
0.137466,3,3,2,437
0.137595,1,1,2,1120
0.137595,2,2,2,1120
0.138272,1,1,3,468
0.138612,3,3,2,1330
0.138612,2,2,2,1330
0.138819,1,1,3,789
0.138881,2,2,3,1346
0.139033,1,1,2,1437
0.139033,2,2,2,1437
0.139081,3,3,2,468
0.139081,2,2,2,468
0.139116,2,2,3,624
0.139117,1,1,2,83
0.139117,2,2,2,83
0.139196,1,1,3,774
0.139411,3,3,3,928
0.139566,2,2,3,619
0.139871,3,3,2,789
0.139871,2,2,2,789
0.140227,1,1,2,1346
0.140227,3,3,2,1346
0.140318,1,1,3,608
0.140339,1,1,2,928
0.140339,2,2,2,928
0.140409,3,3,3,1158
0.140646,3,3,2,774
0.140646,2,2,2,774
0.140852,1,1,2,624
0.140852,3,3,2,624
0.140863,3,3,3,563
0.140890,2,2,3,256
0.141255,3,3,2,608
0.141255,2,2,2,608
0.141472,1,1,2,619
0.141472,3,3,2,619
0.141567,1,1,2,1158
0.141567,2,2,2,1158
0.141729,1,1,2,256
0.141729,3,3,2,256
0.142131,1,1,2,563
0.142131,2,2,2,563
0.142167,3,3,3,577
0.142302,1,1,3,231
0.142461,2,2,3,538
0.142744,1,1,1,577
0.142744,2,2,1,577
0.142976,3,3,2,231
0.142976,2,2,2,231
0.143283,1,1,2,538
0.143283,3,3,2,538
0.143303,2,2,3,625
0.143344,3,3,3,1024
0.143754,1,1,3,963
0.143836,1,1,3,461
0.143848,3,3,3,107
0.143929,1,1,1,625
0.143929,3,3,1,625
0.144156,2,2,3,68
0.144893,3,3,2,963
0.144893,2,2,2,963
0.144954,1,1,2,1024
0.144954,2,2,2,1024
0.144995,2,2,3,1301
0.145008,2,2,3,784
0.145008,2,2,4,784
0.145062,1,1,2,107
0.145062,2,2,2,107
0.145099,2,2,3,1270
0.145099,2,2,4,1270
0.145125,3,3,3,1092
0.145355,3,3,2,461
0.145355,2,2,2,461
0.145469,1,1,2,68
0.145469,3,3,2,68
0.145635,1,1,3,41
0.145676,3,3,2,41
0.145676,2,2,2,41
0.145690,1,1,3,919
0.146217,1,1,2,1092
0.146217,2,2,2,1092
0.146580,3,3,3,1279
0.146609,3,3,2,919
0.146609,2,2,2,919
0.146624,2,2,3,1070
0.146771,1,1,2,1301
0.146771,3,3,2,1301
0.146962,2,2,3,1105
0.147409,2,2,3,183
0.147842,1,1,2,1070
0.147842,3,3,2,1070
0.147859,1,1,2,1279
0.147859,2,2,2,1279
0.148163,3,3,3,504
0.148222,2,2,3,634
0.148405,3,3,3,654
0.148667,1,1,2,504
0.148667,2,2,2,504
0.148948,1,1,2,1105
0.148948,3,3,2,1105
0.149132,1,1,2,183
0.149132,3,3,2,183
0.149185,3,3,3,1044
0.149322,1,1,2,654
0.149322,2,2,2,654
0.149767,1,1,2,634
0.149767,3,3,2,634
0.150162,3,3,3,217
0.150367,1,1,2,1044
0.150367,2,2,2,1044
0.150585,1,1,1,217
0.150585,2,2,1,217
0.151215,2,2,3,666
0.151881,1,1,1,666
0.151881,3,3,1,666
0.153265,2,2,3,587
0.153337,3,3,3,588
0.153664,3,3,3,312
0.153852,1,1,1,587
0.153852,3,3,1,587
0.154441,1,1,1,588
0.154441,2,2,1,588
0.154754,1,1,1,312
0.154754,2,2,2,312
0.155428,2,2,3,870
0.155496,2,2,3,587
0.155846,2,2,3,153
0.156118,2,2,3,113
0.156118,2,2,4,113
0.156298,1,1,1,870
0.156298,3,3,1,870
0.156300,1,1,3,280
0.156580,3,3,2,280
0.156580,2,2,2,280
0.156886,1,1,2,587
0.156886,3,3,2,587
0.157040,1,1,1,153
0.157040,3,3,1,153
0.157366,3,3,3,907
0.157456,2,2,3,763
0.157541,1,1,3,1285
0.157896,2,2,3,686
0.158114,1,1,3,769
0.158273,1,1,1,907
0.158273,2,2,1,907
0.158972,3,3,3,1395
0.159037,1,1,2,763
0.159037,3,3,2,763
0.159211,2,2,3,1366
0.159559,3,3,2,1285
0.159559,2,2,2,1285
0.159724,1,1,2,686
0.159724,3,3,2,686
0.160329,3,3,2,769
0.160329,2,2,2,769
0.160355,2,2,3,732
0.161091,1,1,2,1366
0.161091,3,3,2,1366
0.161140,1,1,2,1395
0.161140,2,2,2,1395
0.161824,1,1,2,732
0.161824,3,3,2,732
0.161958,2,2,3,340
0.162238,1,1,3,95
0.162298,1,1,1,340
0.162298,3,3,1,340
0.162364,2,2,3,38
0.162394,3,3,1,95
0.162394,2,2,1,95
0.162433,1,1,1,38
