time,src,dst,event,size
0.108137,1,1,3,1407
0.108463,3,3,3,1200
0.108528,3,3,3,244
0.108688,2,2,3,1152
0.109058,3,3,3,864
0.109058,3,3,4,864
0.109544,3,3,1,1407
0.109544,2,2,1,1407
0.110697,1,1,2,1152
0.110697,3,3,2,1152
0.110745,1,1,2,1200
0.110745,2,2,2,1200
0.110990,1,1,1,244
0.110990,2,2,1,244
0.111319,3,3,3,1184
0.111442,3,3,3,153
0.111987,2,2,3,88
0.112231,1,1,3,90
0.112258,1,1,3,1237
0.112442,2,2,3,261
0.112503,1,1,1,1184
0.112503,2,2,1,1184
0.112592,1,1,2,88
0.112592,3,3,2,88
0.112594,3,3,2,90
0.112594,2,2,2,90
0.112657,1,1,2,153
0.112657,2,2,2,153
0.112730,2,2,3,969
0.112854,1,1,2,261
0.112854,3,3,2,261
0.112975,1,1,3,753
0.113824,1,1,2,969
0.113824,3,3,2,969
0.113832,3,3,2,1237
0.113832,2,2,2,1237
0.114586,3,3,1,753
0.114586,2,2,1,753
0.115070,3,3,3,749
0.115819,1,1,1,749
0.115819,2,2,1,749
0.116593,3,3,3,1001
0.117106,1,1,3,1114
0.117594,1,1,1,1001
0.117594,2,2,1,1001
0.118709,3,3,1,1114
0.118709,2,2,1,1114
0.118910,2,2,3,1099
0.119514,3,3,3,326
0.120009,1,1,1,1099
0.120009,3,3,1,1099
0.120336,1,1,1,326
0.120336,2,2,1,326
0.120882,3,3,3,887
0.121769,1,1,1,887
0.121769,2,2,1,887
0.123128,2,2,3,721
0.123849,1,1,1,721
0.123849,3,3,1,721
0.124002,3,3,3,587
0.124589,1,1,1,587
0.124589,2,2,1,587
0.125428,1,1,3,1248
0.125579,3,3,3,970
0.125579,3,3,3,292
0.125924,2,2,3,395
0.126045,2,2,3,1260
0.126676,3,3,1,1248
0.126676,2,2,1,1248
0.126841,3,3,3,464
0.127072,1,1,2,395
0.127072,3,3,2,395
0.127647,1,1,2,970
0.127647,2,2,2,970
0.127778,3,3,3,1189
0.127893,3,3,3,947
0.127893,3,3,4,947
0.127940,1,1,2,292
0.127940,2,2,2,292
0.128136,3,3,3,442
0.128284,1,1,3,111
0.128333,1,1,2,1260
0.128333,3,3,2,1260
0.128350,1,1,3,629
0.128395,3,3,2,111
0.128395,2,2,2,111
0.128405,1,1,2,464
0.128405,2,2,2,464
0.129025,3,3,2,629
0.129025,2,2,2,629
0.129559,1,1,3,1265
0.129595,1,1,2,1189
0.129595,2,2,2,1189
0.130038,1,1,2,442
0.130038,2,2,2,442
0.130824,3,3,2,1265
0.130824,2,2,2,1265
0.131159,2,2,3,994
0.131299,3,3,3,1441
0.131452,2,2,3,906
0.131814,1,1,3,99
0.132153,1,1,1,994
0.132153,3,3,1,994
0.132245,3,3,3,248
0.132253,3,3,2,99
0.132253,2,2,2,99
0.132304,3,3,3,914
0.132325,2,2,3,182
0.132951,1,1,3,527
0.133060,1,1,2,906
0.133060,3,3,2,906
0.133243,1,1,2,182
0.133243,3,3,2,182
0.133478,3,3,2,527
0.133478,2,2,2,527
0.133595,1,1,2,1441
0.133595,2,2,2,1441
0.133748,2,2,3,1141
0.133814,1,1,3,1290
0.133844,1,1,1,248
0.133844,2,2,1,248
0.134079,3,3,3,699
0.134759,1,1,2,914
0.134759,2,2,2,914
0.134951,2,2,3,514
0.134986,1,1,2,1141
0.134986,3,3,2,1141
0.135135,3,3,2,1290
0.135135,2,2,2,1290
0.135188,2,2,3,1007
0.135459,1,1,2,699
0.135459,2,2,2,699
0.135496,1,1,3,1158
0.135501,1,1,2,514
0.135501,3,3,2,514
0.135739,1,1,3,1334
0.135866,3,3,3,1341
0.136509,1,1,2,1007
0.136509,3,3,2,1007
0.136654,3,3,2,1158
0.136654,2,2,2,1158
0.136926,2,2,3,1004
0.137207,1,1,2,1341
0.137207,2,2,2,1341
0.137930,1,1,2,1004
0.137930,3,3,2,1004
0.137989,3,3,2,1334
0.137989,2,2,2,1334
0.138607,1,1,3,773
0.139380,3,3,1,773
0.139380,2,2,1,773
0.139544,3,3,3,302
0.139846,1,1,1,302
0.139846,2,2,1,302
0.139894,2,2,3,667
0.140561,1,1,1,667
0.140561,3,3,1,667
0.141356,1,1,3,682
0.142038,3,3,1,682
0.142038,2,2,1,682
0.142265,3,3,3,140
0.142347,3,3,3,1366
0.142405,1,1,1,140
0.142405,2,2,1,140
0.142417,2,2,3,1319
0.143536,3,3,3,984
0.143772,1,1,2,1366
0.143772,2,2,1,1366
0.144139,1,1,3,340
0.144314,1,1,3,1202
0.144757,1,1,2,984
0.144757,2,2,2,984
0.145050,3,3,3,1145
0.145092,1,1,2,1319
0.145092,3,3,2,1319
0.145584,3,3,2,340
0.145584,2,2,2,340
0.146195,1,1,2,1145
0.146195,2,2,2,1145
0.146787,3,3,2,1202
0.146787,2,2,2,1202
0.147192,3,3,3,632
0.147590,2,2,3,194
0.147824,1,1,1,632
0.147824,2,2,1,632
0.147842,3,3,3,840
0.148019,1,1,1,194
0.148019,3,3,1,194
0.148236,1,1,3,1368
0.148581,2,2,3,174
0.148860,1,1,1,840
0.148860,2,2,1,840
0.149035,1,1,2,174
0.149035,3,3,2,174
0.149195,1,1,3,1081
0.149251,1,1,3,670
0.150229,3,3,2,1368
0.150229,2,2,2,1368
0.151235,2,2,3,75
0.151311,3,3,1,1081
0.151311,2,2,1,1081
0.151322,1,1,3,1406
0.151387,1,1,2,75
0.151387,3,3,2,75
0.151982,3,3,2,670
0.151982,2,2,2,670
0.152418,3,3,3,144
0.152548,3,3,3,545
0.152601,3,3,3,529
0.152601,3,3,4,529
0.152619,3,3,3,1423
0.152619,3,3,4,1423
0.153389,3,3,1,1406
0.153389,2,2,1,1406
0.153534,1,1,1,144
0.153534,2,2,1,144
0.153611,1,1,3,133
0.153744,3,3,2,133
0.153744,2,2,2,133
0.154080,1,1,2,545
0.154080,2,2,2,545
0.155671,3,3,3,329
0.155729,2,2,3,994
0.156000,1,1,1,329
0.156000,2,2,1,329
0.156081,3,3,3,208
0.156093,3,3,3,559
0.156138,3,3,3,896
0.156138,3,3,4,896
0.156995,1,1,1,994
0.156995,3,3,1,994
0.157204,1,1,1,208
0.157204,2,2,1,208
0.157610,1,1,3,299
0.157764,1,1,2,559
0.157764,2,2,2,559
0.157823,1,1,3,524
0.157909,3,3,2,299
0.157909,2,2,2,299
0.158434,3,3,1,524
0.158434,2,2,1,524
0.159638,3,3,3,218
0.159856,1,1,1,218
0.159856,2,2,1,218
0.160702,2,2,3,549
0.161251,1,1,1,549
0.161251,3,3,1,549
0.161847,2,2,3,450
0.162297,1,1,1,450
0.162297,3,3,1,450
0.163534,1,1,3,1400
0.164934,3,3,1,1400
0.164934,2,2,1,1400
0.165338,1,1,3,295
0.165633,3,3,1,295
0.165633,2,2,1,295
0.165704,3,3,3,178
0.165882,1,1,1,178
0.165882,2,2,1,178
0.166788,2,2,3,255
0.167043,1,1,1,255
0.167043,3,3,1,255
0.167257,3,3,3,1382
0.168639,1,1,1,1382
0.168639,2,2,1,1382
0.170171,3,3,3,483
0.170654,1,1,1,483
0.170654,2,2,1,483
0.170667,3,3,3,1110
0.170859,2,2,3,631
0.170943,2,2,3,221
0.170980,2,2,3,143
0.170980,2,2,4,143
0.171116,2,2,3,632
0.171116,2,2,4,632
0.171282,3,3,3,1090
0.171556,3,3,3,635
0.171777,1,1,1,1110
0.171777,2,2,1,1110
0.172409,1,1,2,631
0.172409,3,3,2,631
0.172545,2,2,3,153
0.172631,1,1,2,221
0.172631,3,3,2,221
0.172785,1,1,2,153
0.172785,3,3,2,153
0.172868,1,1,2,1090
0.172868,2,2,2,1090
0.173365,3,3,3,559
0.173504,1,1,1,635
0.173504,2,2,1,635
0.173596,2,2,3,115
0.173711,1,1,2,115
0.173711,3,3,2,115
0.174064,1,1,2,559
0.174064,2,2,2,559
0.174186,1,1,3,628
0.174534,2,2,3,490
0.174814,3,3,1,628
0.174814,2,2,1,628
0.174941,2,2,3,451
0.175305,1,1,1,490
0.175305,3,3,1,490
0.175757,1,1,2,451
0.175757,3,3,2,451
0.176078,2,2,3,1389
0.176512,1,1,3,428
0.177467,1,1,1,1389
0.177467,3,3,1,1389
0.177896,3,3,1,428
0.177896,2,2,1,428
0.177971,1,1,3,1015
0.178677,3,3,3,669
0.178921,2,2,3,1128
0.178986,3,3,1,1015
0.178986,2,2,1,1015
0.179585,3,3,3,386
0.179656,1,1,2,669
0.179656,2,2,2,669
0.179930,2,2,3,1370
0.180043,1,1,2,386
0.180043,2,2,2,386
0.180115,1,1,2,1128
0.180115,3,3,2,1128
0.180205,2,2,3,692
0.180664,3,3,3,722
0.180807,1,1,3,35
0.180842,3,3,2,35
0.180842,2,2,2,35
0.181071,3,3,3,916
0.181085,3,3,3,458
0.181085,3,3,4,458
0.181486,1,1,2,1370
0.181486,3,3,2,1370
0.182016,2,2,3,930
0.182179,1,1,2,692
0.182179,3,3,2,692
0.182209,1,1,2,722
0.182209,2,2,2,722
0.182951,1,1,3,255
0.183110,1,1,2,930
0.183110,3,3,2,930
0.183126,1,1,2,916
0.183126,2,2,2,916
0.183213,3,3,2,255
0.183213,2,2,2,255
0.183423,2,2,3,705
0.183699,3,3,3,1117
0.184128,1,1,1,705
0.184128,3,3,1,705
0.184171,3,3,3,1120
0.184758,3,3,3,1437
0.184988,3,3,3,1294
0.184988,3,3,4,1294
0.185061,3,3,3,398
0.185061,3,3,4,398
0.185138,1,1,3,863
0.185246,1,1,1,1117
0.185246,2,2,1,1117
0.185448,2,2,3,178
0.185626,1,1,2,178
0.185626,3,3,2,178
0.185968,2,2,3,437
0.186040,1,1,3,1330
0.186110,3,3,2,863
0.186110,2,2,2,863
0.186367,1,1,2,1120
0.186367,2,2,2,1120
0.186395,3,3,3,83
0.186405,1,1,2,437
0.186405,3,3,2,437
0.187441,3,3,2,1330
0.187441,2,2,2,1330
0.187655,1,1,3,468
0.187805,1,1,2,1437
0.187805,2,2,2,1437
0.187889,1,1,2,83
0.187889,2,2,2,83
0.188123,3,3,2,468
0.188123,2,2,2,468
0.188397,1,1,3,789
0.188481,2,2,3,1346
0.188800,2,2,3,624
0.188909,1,1,3,774
0.189186,3,3,1,789
0.189186,2,2,1,789
0.189201,3,3,3,928
0.189410,2,2,3,619
0.189961,3,3,2,774
0.189961,2,2,2,774
0.190129,1,1,2,928
0.190129,2,2,2,928
0.190432,1,1,3,608
0.190533,1,1,2,1346
0.190533,3,3,2,1346
0.190554,3,3,3,1158
0.191040,3,3,2,608
0.191040,2,2,2,608
0.191158,1,1,2,624
0.191158,3,3,2,624
0.191172,3,3,3,563
0.191208,2,2,3,256
0.191712,1,1,2,1158
0.191712,2,2,2,1158
0.191778,1,1,2,619
0.191778,3,3,2,619
0.192035,1,1,2,256
0.192035,3,3,2,256
0.192276,1,1,2,563
0.192276,2,2,2,563
0.192941,3,3,3,577
0.193124,1,1,3,231
0.193341,2,2,3,538
0.193518,1,1,1,577
0.193518,2,2,1,577
0.193750,3,3,2,231
0.193750,2,2,2,231
0.194057,1,1,2,538
0.194057,3,3,2,538
0.194483,2,2,3,625
0.194538,3,3,3,1024
0.195095,1,1,3,963
0.195108,1,1,1,625
0.195108,3,3,1,625
0.195206,1,1,3,461
0.195222,3,3,3,107
0.195640,2,2,3,68
0.196072,3,3,2,963
0.196072,2,2,2,963
0.196133,1,1,2,1024
0.196133,2,2,2,1024
0.196241,1,1,2,107
0.196241,2,2,2,107
0.196534,3,3,2,461
0.196534,2,2,2,461
0.196603,1,1,1,68
0.196603,3,3,1,68
0.196779,2,2,3,1301
0.196797,2,2,3,784
0.196920,2,2,3,1270
0.196955,3,3,3,1092
0.197647,1,1,3,41
0.197722,1,1,3,919
0.198080,1,1,1,1301
0.198080,3,3,1,1301
0.198122,3,3,2,41
0.198122,2,2,2,41
0.198865,1,1,2,784
0.198865,3,3,2,784
0.198930,3,3,3,1279
0.198990,2,2,3,1070
0.199042,3,3,2,919
0.199042,2,2,2,919
0.199173,1,1,2,1092
0.199173,2,2,2,1092
0.199449,2,2,3,1105
0.200055,2,2,3,183
0.200055,2,2,4,183
0.200136,1,1,2,1270
0.200136,3,3,2,1270
0.200453,1,1,2,1279
0.200453,2,2,2,1279
0.201078,3,3,3,504
0.201159,2,2,3,634
0.201207,1,1,2,1070
0.201207,3,3,2,1070
0.201407,3,3,3,654
0.201582,1,1,2,504
0.201582,2,2,2,504
0.202237,1,1,2,654
0.202237,2,2,2,654
0.202313,1,1,2,1105
0.202313,3,3,2,1105
0.202466,3,3,3,1044
0.202948,1,1,1,634
0.202948,3,3,1,634
0.203792,3,3,3,217
0.203993,1,1,1,1044
0.203993,2,2,1,1044
0.204211,1,1,2,217
0.204211,2,2,1,217
0.205221,2,2,3,666
0.205887,1,1,1,666
0.205887,3,3,1,666
0.208002,2,2,3,587
0.208100,3,3,3,588
0.208544,3,3,3,312
0.208589,1,1,1,587
0.208589,3,3,1,587
0.209178,1,1,1,588
0.209178,2,2,1,588
0.209491,1,1,2,312
0.209491,2,2,2,312
0.210938,2,2,3,870
0.211030,2,2,3,587
0.211506,2,2,3,153
0.211808,1,1,1,870
0.211808,3,3,1,870
0.211875,2,2,3,113
0.212121,1,1,3,280
0.212396,1,1,2,587
0.212396,3,3,2,587
0.212401,3,3,2,280
0.212401,2,2,2,280
0.212550,1,1,2,153
0.212550,3,3,2,153
0.212664,1,1,1,113
0.212664,3,3,2,113
0.213569,3,3,3,907
0.213690,2,2,3,763
0.213806,1,1,3,1285
0.214287,2,2,3,686
0.214476,1,1,1,907
0.214476,2,2,1,907
0.214584,1,1,3,769
0.215240,1,1,2,763
0.215240,3,3,2,763
0.215748,3,3,3,1395
0.215762,3,3,2,1285
0.215762,2,2,2,1285
0.215927,1,1,2,686
0.215927,3,3,2,686
0.216072,2,2,3,1366
0.216532,3,3,2,769
0.216532,2,2,2,769
0.217343,1,1,2,1395
0.217343,2,2,2,1395
