time,src,dst,event,size
0.067535,3,3,2,596
0.067554,1,1,2,288
0.067554,2,2,2,288
0.067601,2,2,3,133
0.067682,1,1,3,501
0.067734,1,1,2,133
0.067734,3,3,2,133
0.068003,3,3,3,174
0.068177,1,1,2,174
0.068177,2,2,2,174
0.068201,3,3,2,1434
0.068201,2,2,2,1434
0.068328,2,2,3,709
0.068436,1,1,3,1426
0.068653,3,3,1,451
0.068653,2,2,1,451
0.069029,1,1,3,716
0.069155,3,3,2,501
0.069155,2,2,2,501
0.069363,1,1,2,709
0.069363,3,3,2,709
0.070582,3,3,2,1426
0.070582,2,2,2,1426
0.070723,1,1,3,641
0.070916,2,2,3,1081
0.071229,1,1,3,1345
0.071299,3,3,1,716
0.071299,2,2,1,716
0.071374,3,3,3,568
0.071941,3,3,2,641
0.071941,2,2,2,641
0.072381,1,1,2,1081
0.072381,3,3,2,1081
0.072617,1,1,3,944
0.072713,1,1,3,153
0.073287,3,3,2,1345
0.073287,2,2,2,1345
0.073339,1,1,2,568
0.073339,2,2,2,568
0.074083,2,2,3,119
0.074094,2,2,3,594
0.074202,1,1,2,119
0.074202,3,3,2,119
0.074232,3,3,2,944
0.074232,2,2,2,944
0.074386,3,3,2,153
0.074386,2,2,2,153
0.074665,1,1,3,673
0.074797,1,1,2,594
0.074797,3,3,2,594
0.075125,2,2,3,867
0.075338,3,3,2,673
0.075338,2,2,2,673
0.075610,1,1,3,636
0.075992,1,1,2,867
0.075992,3,3,2,867
0.076246,3,3,2,636
0.076246,2,2,2,636
0.076257,1,1,3,1444
0.076545,3,3,3,1142
0.076682,1,1,3,544
0.076726,2,2,3,1265
0.076775,1,1,3,1321
0.077340,3,3,3,999
0.077518,3,3,3,600
0.077518,3,3,4,600
0.077622,1,1,3,92
0.077622,1,1,4,92
0.077701,3,3,1,1444
0.077701,2,2,1,1444
0.077845,3,3,3,340
0.078068,3,3,3,315
0.078068,3,3,4,315
0.078246,3,3,2,544
0.078246,2,2,2,544
0.078432,2,2,3,812
0.078663,2,2,3,1444
0.078737,3,3,3,244
0.078737,3,3,4,244
0.078844,1,1,2,1142
0.078844,2,2,2,1142
0.078967,1,1,2,1265
0.078967,3,3,2,1265
0.079470,3,3,3,1003
0.079568,3,3,2,1321
0.079568,2,2,2,1321
0.079780,1,1,2,812
0.079780,3,3,2,812
0.079844,1,1,2,999
0.079844,2,2,2,999
0.080185,1,1,2,340
0.080185,2,2,2,340
0.081189,1,1,2,1003
0.081189,2,2,2,1003
0.081225,1,1,2,1444
0.081225,3,3,2,1444
0.081785,1,1,3,739
0.082429,3,3,3,492
0.082524,3,3,1,739
0.082524,2,2,1,739
0.083017,1,1,1,492
0.083017,2,2,1,492
0.083401,3,3,3,744
0.084145,1,1,1,744
0.084145,2,2,1,744
0.084401,2,2,3,320
0.084721,1,1,1,320
0.084721,3,3,1,320
0.084963,3,3,3,344
0.085291,1,1,3,1407
0.085307,1,1,1,344
0.085307,2,2,1,344
0.085549,3,3,3,1200
0.085599,3,3,3,244
0.085726,2,2,3,1152
0.086018,3,3,3,864
0.086018,3,3,4,864
0.086715,3,3,1,1407
0.086715,2,2,1,1407
0.087801,3,3,3,1184
0.087868,1,1,2,1152
0.087868,3,3,2,1152
0.087898,3,3,3,153
0.087898,3,3,4,153
0.087916,1,1,2,1200
0.087916,2,2,2,1200
0.088161,1,1,1,244
0.088161,2,2,1,244
0.088328,2,2,3,88
0.088520,1,1,3,90
0.088542,1,1,3,1237
0.088687,2,2,3,261
0.088914,2,2,3,969
0.088914,2,2,4,969
0.089107,1,1,3,753
0.089107,1,1,4,753
0.089346,1,1,1,1184
0.089346,2,2,1,1184
0.089435,1,1,2,88
0.089435,3,3,2,88
0.089437,3,3,2,90
0.089437,2,2,2,90
0.089697,1,1,2,261
0.089697,3,3,2,261
0.090675,3,3,2,1237
0.090675,2,2,2,1237
0.090759,3,3,3,749
0.091508,1,1,1,749
0.091509,2,2,1,749
0.091961,3,3,3,1001
0.092366,1,1,3,1114
0.092962,1,1,1,1001
0.092962,2,2,1,1001
0.093788,2,2,3,1099
0.094077,3,3,1,1114
0.094077,2,2,1,1114
0.094264,3,3,3,326
0.095177,1,1,1,1099
0.095177,3,3,1,1099
0.095344,3,3,3,887
0.095504,1,1,1,326
0.095504,2,2,1,326
0.096392,1,1,2,887
0.096392,2,2,2,887
0.097115,2,2,3,721
0.097804,3,3,3,587
0.097836,1,1,1,721
0.097836,3,3,1,721
0.098424,1,1,1,587
0.098424,2,2,1,587
0.098929,1,1,3,1248
0.099048,3,3,3,970
0.099048,3,3,3,292
0.099321,2,2,3,395
0.099416,2,2,3,1260
0.100044,3,3,3,464
0.100044,3,3,4,464
0.100177,3,3,1,1248
0.100177,2,2,1,1248
0.100573,1,1,2,395
0.100573,3,3,2,395
0.100782,3,3,3,1189
0.100873,3,3,3,947
0.100873,3,3,4,947
0.101065,3,3,3,442
0.101065,3,3,4,442
0.101148,1,1,2,970
0.101148,2,2,2,970
0.101182,1,1,3,111
0.101234,1,1,3,629
0.101441,1,1,2,292
0.101441,2,2,2,292
0.101760,3,3,2,111
0.101760,2,2,2,111
0.101834,1,1,2,1260
0.101834,3,3,2,1260
0.102187,1,1,3,1265
0.102390,3,3,2,629
0.102390,2,2,2,629
0.102631,1,1,2,1189
0.102631,2,2,2,1189
0.103450,2,2,3,994
0.103560,3,3,3,1441
0.103656,3,3,2,1265
0.103656,2,2,2,1265
0.103681,2,2,3,906
0.103966,1,1,3,99
0.104065,3,3,2,99
0.104065,2,2,2,99
0.104306,3,3,3,248
0.104352,3,3,3,914
0.104369,2,2,3,182
0.104444,1,1,2,994
0.104444,3,3,2,994
0.104862,1,1,3,527
0.105001,1,1,2,1441
0.105001,2,2,2,1441
0.105250,1,1,2,248
0.105250,2,2,2,248
0.105351,1,1,2,906
0.105351,3,3,2,906
0.105389,3,3,2,527
0.105389,2,2,2,527
0.105491,2,2,3,1141
0.105534,1,1,2,182
0.105534,3,3,2,182
0.105544,1,1,3,1290
0.105753,3,3,3,699
0.106165,1,1,2,914
0.106165,2,2,2,914
0.106441,2,2,3,514
0.106628,2,2,3,1007
0.106676,1,1,2,1141
0.106676,3,3,2,1141
0.106834,3,3,2,1290
0.106834,2,2,2,1290
0.106865,1,1,2,699
0.106865,2,2,2,699
0.106870,1,1,3,1158
0.107062,1,1,3,1334
0.107162,3,3,3,1341
0.107191,1,1,2,514
0.107191,3,3,2,514
0.107998,2,2,3,1004
0.108028,3,3,2,1158
0.108028,2,2,2,1158
0.108199,1,1,2,1007
0.108199,3,3,2,1007
0.108503,1,1,2,1341
0.108503,2,2,2,1341
0.109204,1,1,2,1004
0.109204,3,3,2,1004
0.109324,1,1,3,773
0.109363,3,3,2,1334
0.109363,2,2,2,1334
0.110063,3,3,3,302
0.110137,3,3,1,773
0.110137,2,2,1,773
0.110339,2,2,3,667
0.110440,1,1,1,302
0.110440,2,2,1,302
0.111108,1,1,1,667
0.111108,3,3,1,667
0.111492,1,1,3,682
0.112174,3,3,1,682
0.112174,2,2,1,682
0.112209,3,3,3,140
0.112274,3,3,3,1366
0.112329,2,2,3,1319
0.112349,1,1,1,140
0.112349,2,2,1,140
0.113211,3,3,3,984
0.113669,1,1,2,1319
0.113669,3,3,2,1319
0.113687,1,1,3,340
0.113716,1,1,2,1366
0.113716,2,2,2,1366
0.113825,1,1,3,1202
0.114057,3,3,2,340
0.114057,2,2,2,340
0.114406,3,3,3,1145
0.114701,1,1,2,984
0.114701,2,2,2,984
0.115260,3,3,2,1202
0.115260,2,2,2,1202
0.115847,1,1,2,1145
0.115847,2,2,2,1145
0.116095,3,3,3,632
0.116409,2,2,3,194
0.116608,3,3,3,840
0.116727,1,1,1,632
0.116727,2,2,1,632
0.116919,1,1,3,1368
0.116922,1,1,2,194
0.116922,3,3,2,194
0.117190,2,2,3,174
