time,src,dst,event,size
0.186336,2,2,2,1158
0.186700,1,1,2,1007
0.186700,3,3,2,1007
0.187021,2,2,3,1004
0.187671,3,3,2,1334
0.187671,2,2,2,1334
0.187990,1,1,2,1341
0.187990,2,2,2,1341
0.188025,1,1,2,1004
0.188025,3,3,2,1004
0.189317,1,1,3,773
0.190090,3,3,1,773
0.190090,2,2,1,773
0.190597,3,3,3,302
0.190899,1,1,1,302
0.190899,2,2,1,302
0.191075,2,2,3,667
0.191742,1,1,1,667
0.191742,3,3,1,667
0.193071,1,1,3,682
0.193753,3,3,1,682
0.193753,2,2,1,682
0.194314,3,3,3,140
0.194425,3,3,3,1366
0.194454,1,1,1,140
0.194454,2,2,1,140
0.194521,2,2,3,1319
0.195821,1,1,2,1366
0.195821,2,2,2,1366
0.195840,1,1,2,1319
0.195840,3,3,2,1319
0.196049,3,3,3,984
0.196873,1,1,3,340
0.197033,1,1,1,984
0.197033,2,2,1,984
0.197112,1,1,3,1202
0.197374,3,3,1,340
0.197374,2,2,1,340
0.198118,3,3,3,1145
0.198577,3,3,1,1202
0.198577,2,2,1,1202
0.199723,1,1,1,1145
0.199723,2,2,1,1145
0.201042,3,3,3,632
0.201586,2,2,3,194
0.201674,1,1,1,632
0.201674,2,2,1,632
0.201869,1,1,1,194
0.201869,3,3,1,194
0.201931,3,3,3,840
0.202469,1,1,3,1368
0.202771,1,1,1,840
0.202771,2,2,1,840
0.202940,2,2,3,174
0.203779,1,1,3,1081
0.203855,1,1,3,670
0.204140,3,3,1,1368
0.204140,2,2,1,1368
0.204315,1,1,2,174
0.204315,3,3,2,174
0.205222,3,3,2,1081
0.205222,2,2,2,1081
0.205893,3,3,1,670
0.205893,2,2,1,670
0.206565,2,2,3,75
0.206640,1,1,1,75
0.206640,3,3,1,75
0.206684,1,1,3,1406
0.208090,3,3,1,1406
0.208090,2,2,1,1406
0.208180,3,3,3,144
0.208324,1,1,1,144
0.208324,2,2,1,144
0.208358,3,3,3,545
0.208431,3,3,3,529
0.208455,3,3,3,1423
0.208903,1,1,1,545
0.208903,2,2,1,545
0.209433,1,1,1,529
0.209433,2,2,1,529
0.209811,1,1,3,133
0.209944,3,3,2,133
0.209944,2,2,2,133
0.210857,1,1,2,1423
0.210857,2,2,2,1423
0.212624,3,3,3,329
0.212704,2,2,3,994
0.212953,1,1,1,329
0.212953,2,2,1,329
0.213183,3,3,3,208
0.213201,3,3,3,559
0.213262,3,3,3,896
0.213262,3,3,4,896
0.213948,1,1,1,994
0.213948,3,3,1,994
0.214157,1,1,1,208
0.214157,2,2,1,208
0.214717,1,1,2,559
0.214717,2,2,2,559
0.215272,1,1,3,299
0.215562,1,1,3,524
0.215571,3,3,1,299
0.215571,2,2,1,299
0.216096,3,3,1,524
0.216096,2,2,1,524
0.218043,3,3,3,218
0.218261,1,1,1,218
0.218261,2,2,1,218
0.219496,2,2,3,549
0.220045,1,1,1,549
0.220045,3,3,1,549
0.221060,2,2,3,450
0.221510,1,1,1,450
0.221510,3,3,1,450
0.223363,1,1,3,1400
0.224763,3,3,1,1400
0.224763,2,2,1,1400
0.225828,1,1,3,295
0.226123,3,3,1,295
0.226123,2,2,1,295
0.226328,3,3,3,178
0.226506,1,1,1,178
0.226506,2,2,1,178
0.227808,2,2,3,255
0.228063,1,1,1,255
0.228063,3,3,1,255
0.228448,3,3,3,1382
0.229830,1,1,1,1382
0.229830,2,2,1,1382
0.232428,3,3,3,483
0.232911,1,1,1,483
0.232911,2,2,1,483
0.233107,3,3,3,1110
0.233368,2,2,3,631
0.233483,2,2,3,221
0.233534,2,2,3,143
0.233534,2,2,4,143
0.233719,2,2,3,632
0.233719,2,2,4,632
0.233946,3,3,3,1090
0.234217,1,1,1,1110
0.234217,2,2,1,1110
0.234320,3,3,3,635
0.234849,1,1,2,631
0.234849,3,3,2,631
0.235071,1,1,2,221
0.235071,3,3,2,221
0.235308,1,1,2,1090
0.235308,2,2,2,1090
0.235671,2,2,3,153
0.235944,1,1,1,635
0.235944,2,2,1,635
0.236098,1,1,1,153
0.236098,3,3,1,153
0.236791,3,3,3,559
0.237106,2,2,3,115
0.237350,1,1,1,559
0.237350,2,2,1,559
0.237466,1,1,1,115
0.237466,3,3,1,115
0.237913,1,1,3,628
0.238388,2,2,3,490
0.238541,3,3,1,628
0.238541,2,2,1,628
0.238944,2,2,3,451
0.239032,1,1,1,490
0.239032,3,3,1,490
0.239484,1,1,1,451
0.239484,3,3,1,451
0.240497,2,2,3,1389
0.241090,1,1,3,428
0.241886,1,1,1,1389
0.241886,3,3,1,1389
0.242315,3,3,1,428
0.242315,2,2,1,428
0.243082,1,1,3,1015
0.244046,3,3,3,669
0.244097,3,3,1,1015
0.244097,2,2,1,1015
0.244380,2,2,3,1128
0.244767,1,1,1,669
0.244767,2,2,1,669
0.245287,3,3,3,386
0.245758,2,2,3,1370
0.245896,1,1,1,1128
0.245896,3,3,1,1128
0.246134,2,2,3,692
0.246283,1,1,2,386
0.246283,2,2,2,386
0.246761,3,3,3,722
0.246956,1,1,3,35
0.246991,3,3,2,35
0.246991,2,2,2,35
0.247267,1,1,2,1370
0.247267,3,3,2,1370
0.247316,3,3,3,916
0.247335,3,3,3,458
0.247483,1,1,2,722
0.247483,2,2,2,722
0.247960,1,1,2,692
0.247960,3,3,2,692
0.248400,1,1,2,916
0.248400,2,2,2,916
0.248607,2,2,3,930
0.248859,1,1,1,458
0.248859,2,2,1,458
0.249790,1,1,1,930
0.249790,3,3,1,930
0.249884,1,1,3,255
0.250139,3,3,1,255
0.250139,2,2,1,255
0.250529,2,2,3,705
0.250905,3,3,3,1117
0.251234,1,1,1,705
0.251234,3,3,1,705
0.251550,3,3,3,1120
0.252352,3,3,3,1437
0.252352,1,1,1,1117
0.252352,2,2,1,1117
0.252666,3,3,3,1294
0.252767,3,3,3,398
0.252767,3,3,4,398
0.252872,1,1,3,863
0.253294,2,2,3,178
0.253472,1,1,2,178
0.253472,3,3,2,178
0.253473,1,1,2,1120
0.253473,2,2,2,1120
0.253735,3,3,2,863
0.253735,2,2,2,863
0.254004,2,2,3,437
0.254103,1,1,3,1330
0.254441,1,1,2,437
0.254441,3,3,2,437
0.254588,3,3,3,83
0.254911,1,1,2,1437
0.254911,2,2,2,1437
0.255433,3,3,2,1330
0.255433,2,2,2,1330
0.256206,1,1,2,1294
0.256206,2,2,2,1294
0.256290,1,1,1,83
0.256290,2,2,1,83
0.256310,1,1,3,468
0.256778,3,3,1,468
0.256778,2,2,1,468
0.257323,1,1,3,789
0.257437,2,2,3,1346
0.257873,2,2,3,624
0.258021,1,1,3,774
0.258112,3,3,1,789
0.258112,2,2,1,789
0.258421,3,3,3,928
0.258707,2,2,3,619
0.258887,3,3,2,774
0.258887,2,2,2,774
0.259349,1,1,2,928
0.259349,2,2,2,928
0.259459,1,1,2,1346
0.259459,3,3,2,1346
0.260084,1,1,1,624
0.260084,3,3,1,624
0.260103,1,1,3,608
0.260269,3,3,3,1158
0.260704,1,1,1,619
0.260704,3,3,1,619
0.261113,3,3,3,563
0.261162,2,2,3,256
0.261313,3,3,2,608
0.261313,2,2,2,608
0.261863,1,1,2,1158
0.261863,2,2,2,1158
0.262120,1,1,2,256
0.262120,3,3,2,256
0.262427,1,1,2,563
0.262427,2,2,2,563
0.263530,3,3,3,577
0.263780,1,1,3,231
0.264075,2,2,3,538
0.264107,1,1,1,577
0.264107,2,2,1,577
0.264339,3,3,2,231
0.264339,2,2,2,231
0.264646,1,1,2,538
0.264646,3,3,2,538
0.265636,2,2,3,625
0.265711,3,3,3,1024
0.266261,1,1,1,625
0.266261,3,3,1,625
0.266471,1,1,3,963
0.266622,1,1,3,461
0.266645,3,3,3,107
0.267215,2,2,3,68
0.267286,1,1,1,1024
0.267286,2,2,1,1024
0.267355,1,1,2,68
0.267355,3,3,2,68
0.267394,1,1,2,107
0.267394,2,2,2,107
0.268250,3,3,2,963
0.268250,2,2,2,963
0.268712,3,3,1,461
0.268712,2,2,1,461
0.268771,2,2,3,1301
0.268796,2,2,3,784
0.268963,2,2,3,1270
0.269012,3,3,3,1092
0.269957,1,1,3,41
0.270060,1,1,3,919
0.270072,1,1,1,1301
0.270072,3,3,1,1301
0.270114,3,3,2,41
0.270114,2,2,2,41
0.270857,1,1,2,784
0.270857,3,3,2,784
0.271034,3,3,2,919
0.271034,2,2,2,919
0.271165,1,1,2,1092
0.271165,2,2,2,1092
0.271709,3,3,3,1279
0.271791,2,2,3,1070
0.272128,1,1,2,1270
0.272128,3,3,2,1270
0.272418,2,2,3,1105
0.272988,1,1,2,1279
0.272988,2,2,2,1279
0.273199,1,1,2,1070
0.273199,3,3,2,1070
0.273246,2,2,3,183
0.274305,1,1,1,1105
0.274305,3,3,1,1105
0.274489,1,1,2,183
0.274489,3,3,1,183
0.274643,3,3,3,504
0.274753,2,2,3,634
0.275092,3,3,3,654
0.275147,1,1,1,504
0.275147,2,2,1,504
0.275782,1,1,2,634
0.275782,3,3,2,634
0.275802,1,1,2,654
0.275802,2,2,2,654
0.276539,3,3,3,1044
0.277583,1,1,1,1044
0.277583,2,2,1,1044
0.278350,3,3,3,217
0.278567,1,1,1,217
0.278567,2,2,1,217
0.280302,2,2,3,666
0.280968,1,1,1,666
0.280968,3,3,1,666
0.284101,2,2,3,587
0.284234,3,3,3,588
0.284688,1,1,1,587
0.284688,3,3,1,587
0.284840,3,3,3,312
0.285277,1,1,1,588
0.285277,2,2,1,588
0.285590,1,1,1,312
0.285590,2,2,2,312
0.288111,2,2,3,870
0.288236,2,2,3,587
0.288886,2,2,3,153
0.288981,1,1,1,870
0.288981,3,3,1,870
0.289390,2,2,3,113
0.289569,1,1,1,587
0.289569,3,3,1,587
0.289723,1,1,2,153
0.289723,3,3,2,153
0.289726,1,1,3,280
0.289837,1,1,1,113
0.289837,3,3,1,113
0.290118,3,3,1,280
0.290118,2,2,1,280
0.291704,3,3,3,907
0.291869,2,2,3,763
0.292028,1,1,3,1285
0.292611,1,1,1,907
0.292611,2,2,1,907
0.292685,2,2,3,686
0.293090,1,1,3,769
0.293375,1,1,2,763
0.293375,3,3,2,763
