time,src,dst,event,size
0.119049,2,2,3,970
0.120019,1,1,1,970
0.120019,3,3,1,970
0.124933,2,2,3,160
0.125093,1,1,1,160
0.125093,3,3,1,160
0.126493,3,3,3,1284
0.127320,1,1,3,1235
0.127777,1,1,1,1284
0.127777,2,2,1,1284
0.129013,3,3,1,1235
0.129013,2,2,1,1235
0.137816,2,2,3,1350
0.139166,1,1,1,1350
0.139166,3,3,1,1350
0.144888,2,2,3,591
0.145479,1,1,1,591
0.145479,3,3,1,591
0.148088,1,1,3,426
0.148514,3,3,1,426
0.148514,2,2,1,426
0.149847,3,3,3,1245
0.151092,1,1,1,1245
0.151092,2,2,1,1245
0.155994,2,2,3,874
0.156868,1,1,1,874
0.156868,3,3,1,874
0.163264,1,1,3,860
0.164124,3,3,1,860
0.164124,2,2,1,860
0.168709,1,1,3,975
0.169684,3,3,1,975
0.169684,2,2,1,975
0.170339,3,3,3,1341
0.171680,1,1,1,1341
0.171680,2,2,1,1341
0.183186,2,2,3,150
0.183336,1,1,1,150
0.183336,3,3,1,150
0.184672,3,3,3,727
0.185399,1,1,1,727
0.185399,2,2,1,727
0.191811,2,2,3,1239
0.193050,1,1,1,1239
0.193050,3,3,1,1239
0.193715,3,3,3,1077
0.194342,2,2,3,347
0.194792,1,1,1,1077
0.194792,2,2,1,1077
0.194847,3,3,3,507
0.195140,1,1,1,347
0.195140,3,3,1,347
0.195648,1,1,1,507
0.195648,2,2,1,507
0.208730,2,2,3,176
0.208906,1,1,1,176
0.208906,3,3,1,176
0.210169,2,2,3,1028
0.210232,3,3,3,851
0.210590,2,2,3,795
0.211197,1,1,1,1028
0.211197,3,3,1,1028
0.211993,1,1,2,795
0.211993,3,3,2,795
0.212049,1,1,2,851
0.212049,2,2,2,851
0.219509,1,1,3,70
0.219579,3,3,1,70
0.219579,2,2,1,70
0.220965,2,2,3,898
0.221863,1,1,1,898
0.221863,3,3,1,898
0.228672,1,1,3,591
0.228764,2,2,3,1432
0.229101,2,2,3,63
0.229263,3,3,1,591
0.229263,2,2,1,591
0.230696,1,1,1,1432
0.230696,3,3,1,1432
0.230760,1,1,2,63
0.230760,3,3,2,63
0.232124,3,3,3,296
0.232420,1,1,1,296
0.232420,2,2,1,296
0.232874,1,1,3,333
0.233207,3,3,1,333
0.233207,2,2,1,333
0.233327,3,3,3,1370
0.233536,3,3,3,640
0.234509,3,3,3,403
0.234697,1,1,1,1370
0.234697,2,2,1,1370
0.235338,1,1,1,640
0.235338,2,2,2,640
0.235742,1,1,1,403
0.235742,2,2,1,403
0.236777,3,3,3,956
0.237733,1,1,1,956
0.237733,2,2,1,956
0.240698,3,3,3,289
0.240987,1,1,1,289
0.240987,2,2,1,289
0.247065,3,3,3,88
0.247153,1,1,1,88
0.247153,2,2,1,88
0.247539,1,1,3,1443
0.248033,3,3,3,544
0.248982,3,3,1,1443
0.248982,2,2,1,1443
0.249527,1,1,1,544
0.249527,2,2,1,544
0.249561,1,1,3,1229
0.250790,3,3,1,1229
0.250790,2,2,1,1229
0.258601,2,2,3,274
0.258875,1,1,1,274
0.258875,3,3,1,274
0.259990,3,3,3,1412
0.260533,3,3,3,998
0.261402,1,1,1,1412
0.261402,2,2,1,1412
0.262401,1,1,1,998
0.262401,2,2,1,998
0.268753,2,2,3,521
0.269274,1,1,1,521
0.269274,3,3,1,521
0.271377,2,2,3,884
0.272261,1,1,1,884
0.272261,3,3,1,884
0.272351,1,1,3,282
0.272633,3,3,1,282
0.272633,2,2,1,282
0.276685,2,2,3,617
0.277302,1,1,1,617
0.277302,3,3,1,617
0.277507,3,3,3,758
0.278150,1,1,3,542
0.278265,1,1,1,758
0.278265,2,2,1,758
0.278808,3,3,1,542
0.278808,2,2,1,542
0.280899,3,3,3,390
0.281289,1,1,1,390
0.281289,2,2,1,390
0.284339,2,2,3,50
0.284389,1,1,1,50
0.284389,3,3,1,50
0.288375,3,3,3,512
0.288800,3,3,3,433
0.288887,1,1,1,512
0.288887,2,2,1,512
0.289321,1,1,1,433
0.289321,2,2,2,433
0.291297,3,3,3,1393
0.292690,1,1,1,1393
0.292690,2,2,1,1393
0.294678,1,1,3,443
0.295121,3,3,1,443
0.295121,2,2,1,443
0.295244,3,3,3,1384
0.296628,1,1,1,1384
0.296628,2,2,1,1384
0.296640,2,2,3,919
0.297559,1,1,1,919
0.297559,3,3,1,919
0.298724,1,1,3,586
0.299310,3,3,1,586
0.299310,2,2,1,586
0.303589,1,1,3,961
0.303603,1,1,3,307
0.304375,3,3,3,374
0.304550,3,3,1,961
0.304550,2,2,1,961
0.304858,3,3,2,307
0.304858,2,2,2,307
0.304925,1,1,2,374
0.304925,2,2,2,374
0.307304,1,1,3,573
0.307877,3,3,1,573
0.307877,2,2,1,573
0.308072,2,2,3,843
0.308915,1,1,1,843
0.308915,3,3,1,843
0.312937,2,2,3,606
0.313543,1,1,1,606
0.313543,3,3,1,606
0.313597,3,3,3,629
0.314226,1,1,1,629
0.314226,2,2,1,629
0.323464,3,3,3,99
0.323563,1,1,1,99
0.323563,2,2,1,99
0.323937,2,2,3,402
0.324339,1,1,1,402
0.324339,3,3,1,402
0.325497,2,2,3,785
0.326238,1,1,3,834
0.326282,1,1,1,785
0.326282,3,3,1,785
0.327117,3,3,1,834
0.327117,2,2,1,834
0.328822,3,3,3,1294
0.330116,1,1,1,1294
0.330116,2,2,1,1294
0.331570,2,2,3,478
0.332048,1,1,1,478
0.332048,3,3,1,478
0.335025,3,3,3,1187
0.336212,1,1,1,1187
0.336213,2,2,1,1187
0.337289,2,2,3,1192
0.338481,1,1,1,1192
0.338481,3,3,1,1192
0.339043,1,1,3,1459
0.339182,2,2,3,151
0.340502,3,3,1,1459
0.340502,2,2,1,1459
0.340654,1,1,1,151
0.340654,3,3,1,151
0.348158,1,1,3,1441
0.349599,3,3,1,1441
0.349599,2,2,1,1441
0.350936,2,2,3,1001
0.351937,1,1,1,1001
0.351937,3,3,1,1001
0.352829,1,1,3,337
0.353166,3,3,1,337
0.353166,2,2,1,337
0.353931,3,3,3,35
0.353966,1,1,1,35
0.353966,2,2,1,35
0.354391,2,2,3,786
0.355177,1,1,1,786
0.355177,3,3,1,786
0.355327,2,2,3,202
0.355529,1,1,1,202
0.355529,3,3,1,202
0.364315,1,1,3,1280
0.364852,2,2,3,1429
0.365595,3,3,1,1280
0.365595,2,2,1,1280
0.365811,2,2,3,1251
0.367025,1,1,1,1429
0.367025,3,3,1,1429
0.367301,1,1,3,148
0.367449,3,3,2,148
0.367449,2,2,2,148
0.368277,1,1,2,1251
0.368277,3,3,2,1251
0.369659,3,3,3,679
0.370221,1,1,3,1262
0.370338,1,1,1,679
0.370338,2,2,1,679
0.370405,2,2,3,776
0.371523,1,1,3,528
0.371601,3,3,1,1262
0.371601,2,2,1,1262
0.372130,3,3,2,528
0.372130,2,2,2,528
0.372378,1,1,2,776
0.372378,3,3,2,776
0.379969,2,2,3,430
0.380140,2,2,3,90
0.380399,1,1,1,430
0.380399,3,3,1,430
0.380490,1,1,2,90
0.380490,3,3,2,90
0.383948,3,3,3,829
0.384777,1,1,1,829
0.384777,2,2,1,829
0.390202,1,1,3,1372
0.390527,2,2,3,92
0.391574,3,3,1,1372
0.391574,2,2,1,1372
0.391667,1,1,1,92
0.391667,3,3,1,92
0.403098,2,2,3,1033
0.404131,1,1,1,1033
0.404131,3,3,1,1033
0.410568,3,3,3,1049
0.411617,1,1,1,1049
0.411617,2,2,1,1049
0.412077,1,1,3,946
0.412782,2,2,3,800
0.413023,3,3,1,946
0.413023,2,2,1,946
0.413824,1,1,1,800
0.413824,3,3,1,800
0.414900,2,2,3,870
0.414982,2,2,3,248
0.415770,1,1,1,870
0.415770,3,3,1,870
0.416019,1,1,1,248
0.416019,3,3,2,248
0.416313,1,1,3,1160
0.417473,3,3,1,1160
0.417473,2,2,1,1160
0.418669,2,2,3,515
0.419184,1,1,1,515
0.419184,3,3,1,515
0.427478,2,2,3,91
0.427569,1,1,1,91
0.427569,3,3,1,91
0.427837,1,1,3,1434
0.429105,2,2,3,596
0.429271,3,3,1,1434
0.429271,2,2,1,1434
0.429868,1,1,1,596
0.429868,3,3,1,596
0.430944,1,1,3,451
0.431395,3,3,1,451
0.431395,2,2,1,451
0.431750,3,3,3,374
0.432124,1,1,1,374
0.432124,2,2,1,374
0.432200,3,3,3,288
0.432488,1,1,1,288
0.432488,2,2,1,288
0.436333,2,2,3,133
0.436466,1,1,1,133
0.436466,3,3,1,133
0.436855,1,1,3,501
0.437356,3,3,1,501
0.437356,2,2,1,501
0.438930,3,3,3,174
0.439104,1,1,1,174
0.439104,2,2,1,174
0.441025,2,2,3,709
0.441725,1,1,3,1426
0.441734,1,1,1,709
0.441734,3,3,1,709
0.443161,3,3,1,1426
0.443161,2,2,1,1426
0.445553,1,1,3,716
0.446269,3,3,1,716
0.446269,2,2,1,716
0.456486,1,1,3,641
0.457127,3,3,1,641
0.457127,2,2,1,641
0.457733,2,2,3,1081
0.458814,1,1,1,1081
0.458814,3,3,1,1081
0.459753,1,1,3,1345
0.460686,3,3,3,568
0.461098,3,3,1,1345
0.461098,2,2,1,1345
0.461667,1,1,1,568
0.461667,2,2,1,568
0.468712,1,1,3,944
0.469331,1,1,3,153
0.469656,3,3,1,944
0.469656,2,2,1,944
0.469810,3,3,2,153
0.469810,2,2,2,153
0.478171,2,2,3,119
0.478242,2,2,3,594
0.478290,1,1,1,119
0.478290,3,3,1,119
0.478885,1,1,2,594
0.478885,3,3,1,594
0.481929,1,1,3,673
0.482602,3,3,1,673
0.482602,2,2,1,673
0.484896,2,2,3,867
0.485763,1,1,1,867
0.485763,3,3,1,867
0.488026,1,1,3,636
0.488662,3,3,1,636
0.488662,2,2,1,636
0.492202,1,1,3,1444
0.493646,3,3,1,1444
0.493646,2,2,1,1444
0.494063,3,3,3,1142
0.494951,1,1,3,544
0.495205,1,1,1,1142
0.495205,2,2,1,1142
0.495235,2,2,3,1265
0.495550,1,1,3,1321
0.495750,3,3,1,544
0.495750,2,2,1,544
0.497016,1,1,2,1265
0.497016,3,3,2,1265
0.497072,3,3,2,1321
0.497072,2,2,2,1321
0.499192,3,3,3,999
0.500191,1,1,1,999
0.500191,2,2,1,999
0.500343,3,3,3,600
0.500943,1,1,1,600
0.500943,2,2,1,600
0.501012,1,1,3,92
0.501104,3,3,1,92
0.501104,2,2,1,92
0.502454,3,3,3,340
0.502794,1,1,1,340
0.502794,2,2,1,340
0.503893,3,3,3,315
0.504208,1,1,1,315
0.504208,2,2,1,315
0.506241,2,2,3,812
0.507053,1,1,1,812
0.507053,3,3,1,812
0.507733,2,2,3,1444
0.508210,3,3,3,244
0.509177,1,1,1,1444
0.509177,3,3,1,1444
0.509422,1,1,1,244
0.509422,2,2,1,244
0.512944,3,3,3,1003
0.513947,1,1,1,1003
0.513947,2,2,1,1003
0.527883,1,1,3,739
0.528622,3,3,1,739
0.528622,2,2,1,739
0.532043,3,3,3,492
0.532535,1,1,1,492
0.532535,2,2,1,492
0.538316,3,3,3,744
0.539060,1,1,1,744
0.539060,2,2,1,744
0.544768,2,2,3,320
0.545088,1,1,1,320
0.545088,3,3,1,320
0.548397,3,3,3,344
0.548741,1,1,1,344
0.548741,2,2,1,344
0.550514,1,1,3,1407
0.551921,3,3,1,1407
0.551921,2,2,1,1407
0.552177,3,3,3,1200
0.552505,3,3,3,244
0.553323,2,2,3,1152
0.553377,1,1,1,1200
0.553377,2,2,1,1200
0.553622,1,1,2,244
0.553622,2,2,2,244
0.554530,1,1,2,1152
0.554530,3,3,2,1152
0.555205,3,3,3,864
0.556069,1,1,1,864
0.556069,2,2,1,864
0.566717,3,3,3,1184
0.567341,3,3,3,153
0.567901,1,1,1,1184
0.567901,2,2,1,1184
0.568055,1,1,2,153
0.568055,2,2,1,153
0.570116,2,2,3,88
0.570204,1,1,1,88
0.570204,3,3,1,88
0.571357,1,1,3,90
0.571447,3,3,1,90
0.571447,2,2,1,90
0.571497,1,1,3,1237
0.572434,2,2,3,261
0.572734,3,3,1,1237
0.572734,2,2,1,1237
0.572996,1,1,1,261
0.572996,3,3,1,261
0.573899,2,2,3,969
0.574868,1,1,1,969
0.574868,3,3,1,969
0.575146,1,1,3,753
0.575899,3,3,1,753
0.575899,2,2,1,753
0.585811,3,3,3,749
0.586560,1,1,1,749
0.586560,2,2,1,749
0.593566,3,3,3,1001
0.594567,1,1,1,1001
0.594567,2,2,1,1001
0.596178,1,1,3,1114
0.597292,3,3,1,1114
0.597292,2,2,1,1114
0.605362,2,2,3,1099
0.606461,1,1,1,1099
0.606461,3,3,1,1099
0.608433,3,3,3,326
0.608759,1,1,1,326
0.608759,2,2,1,326
0.615402,3,3,3,887
0.616289,1,1,1,887
0.616289,2,2,1,887
0.626836,2,2,3,721
0.627557,1,1,1,721
0.627557,3,3,1,721
0.631283,3,3,3,587
0.631870,1,1,1,587
0.631870,2,2,1,587
0.638541,1,1,3,1248
0.639309,3,3,3,970
0.639311,3,3,3,292
0.639789,3,3,1,1248
0.639789,2,2,1,1248
0.640760,1,1,1,970
0.640760,2,2,1,970
0.641053,1,1,1,292
0.641053,2,2,1,292
0.641069,2,2,3,395
0.641464,1,1,1,395
0.641464,3,3,1,395
0.641686,2,2,3,1260
0.642946,1,1,1,1260
0.642946,3,3,1,1260
0.645738,3,3,3,464
0.646202,1,1,1,464
0.646202,2,2,1,464
0.650505,3,3,3,1189
0.651089,3,3,3,947
0.651694,1,1,1,1189
0.651694,2,2,1,1189
0.652327,3,3,3,442
0.652642,1,1,2,947
0.652642,2,2,2,947
0.653084,1,1,3,111
0.653085,1,1,1,442
0.653085,2,2,1,442
0.653197,3,3,1,111
0.653197,2,2,1,111
0.653417,1,1,3,629
0.654046,3,3,1,629
0.654046,2,2,1,629
0.659571,1,1,3,1265
0.660836,3,3,1,1265
0.660836,2,2,1,1265
0.667720,2,2,3,994
0.668433,3,3,3,1441
0.668714,1,1,1,994
0.668714,3,3,1,994
0.669212,2,2,3,906
0.670156,1,1,1,1441
0.670156,2,2,1,1441
0.671053,1,1,3,99
0.671063,1,1,1,906
0.671063,3,3,1,906
0.671163,3,3,1,99
0.671163,2,2,1,99
0.673247,3,3,3,248
0.673495,1,1,1,248
0.673495,2,2,1,248
0.673547,3,3,3,914
0.673656,2,2,3,182
0.674461,1,1,1,914
0.674461,2,2,1,914
0.674644,1,1,1,182
0.674644,3,3,1,182
0.676840,1,1,3,527
0.677367,3,3,1,527
0.677367,2,2,1,527
0.680898,2,2,3,1141
0.681235,1,1,3,1290
0.682039,1,1,1,1141
0.682039,3,3,1,1141
0.682585,3,3,3,699
0.683330,3,3,1,1290
0.683330,2,2,1,1290
0.684030,1,1,1,699
0.684030,2,2,1,699
0.687025,2,2,3,514
0.687539,1,1,1,514
0.687539,3,3,1,514
0.688232,2,2,3,1007
0.689239,1,1,1,1007
0.689239,3,3,1,1007
0.689798,1,1,3,1158
0.690956,3,3,1,1158
0.690956,2,2,1,1158
0.691034,1,1,3,1334
0.691681,3,3,3,1341
0.692368,3,3,1,1334
0.692368,2,2,1,1334
0.693710,1,1,1,1341
0.693710,2,2,1,1341
0.697077,2,2,3,1004
0.698081,1,1,1,1004
0.698081,3,3,1,1004
0.705636,1,1,3,773
0.706409,3,3,1,773
0.706409,2,2,1,773
0.710407,3,3,3,302
0.710709,1,1,1,302
0.710709,2,2,1,302
0.712187,2,2,3,667
0.712854,1,1,1,667
0.712854,3,3,1,667
0.719630,1,1,3,682
0.720312,3,3,1,682
0.720312,2,2,1,682
0.724260,3,3,3,140
0.724400,1,1,1,140
0.724400,2,2,1,140
0.724675,3,3,3,1366
0.725033,2,2,3,1319
0.726041,1,1,1,1366
0.726041,2,2,1,1366
0.727361,1,1,1,1319
0.727361,3,3,1,1319
0.730728,3,3,3,984
0.731712,1,1,1,984
0.731712,2,2,1,984
0.733799,1,1,3,340
0.734139,3,3,1,340
0.734139,2,2,1,340
0.734691,1,1,3,1202
0.735893,3,3,1,1202
0.735893,2,2,1,1202
0.738439,3,3,3,1145
0.739584,1,1,1,1145
0.739584,2,2,1,1145
0.749339,3,3,3,632
0.749971,1,1,1,632
0.749971,2,2,1,632
0.751365,2,2,3,194
0.751559,1,1,1,194
0.751559,3,3,1,194
0.752650,3,3,3,840
0.753490,1,1,1,840
0.753490,2,2,1,840
0.754656,1,1,3,1368
0.756024,3,3,1,1368
0.756024,2,2,1,1368
0.756411,2,2,3,174
0.756585,1,1,1,174
0.756585,3,3,1,174
0.759540,1,1,3,1081
0.759824,1,1,3,670
0.760621,3,3,1,1081
0.760621,2,2,1,1081
0.761292,3,3,1,670
0.761292,2,2,2,670
0.769924,2,2,3,75
0.769999,1,1,1,75
0.769999,3,3,1,75
0.770366,1,1,3,1406
0.771772,3,3,1,1406
0.771772,2,2,1,1406
0.775945,3,3,3,144
0.776089,1,1,1,144
0.776089,2,2,1,144
0.776608,3,3,3,545
0.776879,3,3,3,529
0.776970,3,3,3,1423
0.777153,1,1,1,545
0.777153,2,2,1,545
0.777683,1,1,1,529
0.777683,2,2,1,529
0.779107,1,1,2,1423
0.779107,2,2,1,1423
0.782022,1,1,3,133
0.782155,3,3,1,133
0.782155,2,2,1,133
0.792509,3,3,3,329
0.792804,2,2,3,994
0.792838,1,1,1,329
0.792838,2,2,1,329
0.793833,1,1,1,994
0.793833,3,3,1,994
0.794592,3,3,3,208
0.794658,3,3,3,559
0.794800,1,1,1,208
0.794800,2,2,1,208
0.794885,3,3,3,896
0.795360,1,1,1,559
0.795360,2,2,2,559
0.796257,1,1,2,896
0.796257,2,2,1,896
0.802376,1,1,3,299
0.802675,3,3,1,299
0.802675,2,2,1,299
0.803460,1,1,3,524
0.803984,3,3,1,524
0.803984,2,2,1,524
0.812705,3,3,3,218
0.812923,1,1,1,218
0.812923,2,2,1,218
0.818121,2,2,3,549
0.818670,1,1,1,549
0.818670,3,3,1,549
0.823951,2,2,3,450
0.824401,1,1,1,450
0.824401,3,3,1,450
0.832536,1,1,3,1400
0.833936,3,3,1,1400
0.833936,2,2,1,1400
0.841721,1,1,3,295
0.842016,3,3,1,295
0.842016,2,2,1,295
0.843585,3,3,3,178
0.843763,1,1,1,178
0.843763,2,2,1,178
0.849102,2,2,3,255
0.849357,1,1,1,255
0.849357,3,3,1,255
0.851490,3,3,3,1382
0.852872,1,1,1,1382
0.852872,2,2,1,1382
0.866323,3,3,3,483
0.866806,1,1,1,483
0.866806,2,2,1,483
0.868852,3,3,3,1110
0.869826,2,2,3,631
0.869962,1,1,1,1110
0.869962,2,2,1,1110
0.870256,2,2,3,221
0.870445,2,2,3,143
0.870594,1,1,1,631
0.870594,3,3,1,631
0.870816,1,1,1,221
0.870816,3,3,2,221
0.870960,1,1,2,143
0.870960,3,3,1,143
0.871136,2,2,3,632
0.871768,1,1,1,632
0.871768,3,3,1,632
0.871979,3,3,3,1090
0.873069,1,1,1,1090
0.873069,2,2,1,1090
0.873374,3,3,3,635
0.874009,1,1,1,635
0.874009,2,2,1,635
0.878411,2,2,3,153
0.878564,1,1,1,153
0.878564,3,3,1,153
0.882585,3,3,3,559
0.883144,1,1,1,559
0.883144,2,2,1,559
0.883760,2,2,3,115
0.883875,1,1,1,115
0.883875,3,3,1,115
0.886767,1,1,3,628
0.887395,3,3,1,628
0.887395,2,2,1,628
0.888536,2,2,3,490
0.889026,1,1,1,490
0.889026,3,3,1,490
0.890610,2,2,3,451
0.891061,1,1,1,451
0.891061,3,3,1,451
0.896397,2,2,3,1389
0.897786,1,1,1,1389
0.897786,3,3,1,1389
0.898609,1,1,3,428
0.899037,3,3,1,428
0.899037,2,2,1,428
0.906035,1,1,3,1015
0.907050,3,3,1,1015
0.907050,2,2,1,1015
0.909627,3,3,3,669
0.910296,1,1,1,669
0.910296,2,2,1,669
0.910871,2,2,3,1128
0.911999,1,1,1,1128
0.911999,3,3,1,1128
0.914253,3,3,3,386
0.914639,1,1,1,386
0.914639,2,2,1,386
0.916009,2,2,3,1370
0.917379,1,1,1,1370
0.917379,3,3,1,1370
0.917407,2,2,3,692
0.918099,1,1,1,692
0.918099,3,3,1,692
0.919745,3,3,3,722
0.920467,1,1,1,722
0.920467,2,2,1,722
0.920471,1,1,3,35
0.920506,3,3,1,35
0.920506,2,2,1,35
0.921815,3,3,3,916
0.921886,3,3,3,458
0.922731,1,1,1,916
0.922731,2,2,1,916
0.923190,1,1,1,458
0.923190,2,2,1,458
0.926627,2,2,3,930
0.927557,1,1,1,930
0.927557,3,3,1,930
0.931385,1,1,3,255
0.931640,3,3,1,255
0.931640,2,2,1,255
0.933790,2,2,3,705
0.934495,1,1,1,705
0.934495,3,3,1,705
0.935192,3,3,3,1117
0.936309,1,1,1,1117
0.936309,2,2,1,1117
0.937596,3,3,3,1120
0.938716,1,1,1,1120
0.938716,2,2,1,1120
0.940584,3,3,3,1437
0.941755,3,3,3,1294
0.942021,1,1,1,1437
0.942021,2,2,1,1437
0.942131,3,3,3,398
0.942523,1,1,3,863
0.943316,1,1,1,1294
0.943316,2,2,1,1294
0.943715,1,1,2,398
0.943715,2,2,2,398
0.944097,2,2,3,178
0.944180,3,3,2,863
0.944180,2,2,2,863
0.944359,1,1,1,178
0.944359,3,3,1,178
0.946744,2,2,3,437
0.947110,1,1,3,1330
0.947181,1,1,1,437
0.947181,3,3,1,437
0.948512,3,3,1,1330
0.948512,2,2,1,1330
0.948920,3,3,3,83
0.949003,1,1,1,83
0.949003,2,2,1,83
0.955336,1,1,3,468
0.955804,3,3,1,468
0.955804,2,2,1,468
0.959112,1,1,3,789
0.959538,2,2,3,1346
0.959901,3,3,1,789
0.959901,2,2,1,789
0.961162,2,2,3,624
0.961248,1,1,1,1346
0.961248,3,3,1,1346
0.961716,1,1,3,774
0.961873,1,1,1,624
0.961873,3,3,1,624
0.962648,3,3,1,774
0.962648,2,2,1,774
0.963205,3,3,3,928
0.964133,1,1,1,928
0.964133,2,2,1,928
0.964271,2,2,3,619
0.964891,1,1,1,619
0.964891,3,3,1,619
0.969473,1,1,3,608
0.970081,3,3,1,608
0.970081,2,2,1,608
0.970095,3,3,3,1158
0.971253,1,1,1,1158
0.971253,2,2,1,1158
0.973238,3,3,3,563
0.973424,2,2,3,256
0.973801,1,1,1,563
0.973801,2,2,1,563
0.974058,1,1,1,256
0.974058,3,3,1,256
0.982247,3,3,3,577
0.982824,1,1,1,577
0.982824,2,2,1,577
0.983178,1,1,3,231
0.983409,3,3,1,231
0.983409,2,2,1,231
0.984279,2,2,3,538
0.984817,1,1,1,538
0.984817,3,3,1,538
0.990097,2,2,3,625
0.990376,3,3,3,1024
0.990722,1,1,1,625
0.990722,3,3,1,625
0.991747,1,1,1,1024
0.991747,2,2,1,1024
0.993209,1,1,3,963
0.993774,1,1,3,461
0.993859,3,3,3,107
0.994172,3,3,1,963
0.994172,2,2,1,963
0.994280,1,1,2,107
0.994280,2,2,2,107
0.994634,3,3,2,461
0.994634,2,2,2,461
0.995984,2,2,3,68
0.996052,1,1,1,68
0.996052,3,3,1,68
1.001782,2,2,3,1301
1.001875,2,2,3,784
1.002500,2,2,3,1270
1.002682,3,3,3,1092
1.003083,1,1,1,1301
1.003083,3,3,1,1301
1.003868,1,1,2,784
1.003868,3,3,2,784
1.004176,1,1,2,1092
1.004176,2,2,2,1092
1.005139,1,1,2,1270
1.005139,3,3,2,1270
1.006204,1,1,3,41
1.006245,3,3,1,41
1.006245,2,2,1,41
1.006586,1,1,3,919
1.007505,3,3,1,919
1.007505,2,2,1,919
1.012734,3,3,3,1279
1.013039,2,2,3,1070
1.014013,1,1,1,1279
1.014013,2,2,1,1279
1.015084,1,1,1,1070
1.015084,3,3,1,1070
1.015376,2,2,3,1105
1.016481,1,1,1,1105
1.016481,3,3,1,1105
1.018463,2,2,3,183
1.018646,1,1,1,183
1.018646,3,3,1,183
1.023669,3,3,3,504
1.024080,2,2,3,634
1.024174,1,1,1,504
1.024174,2,2,1,504
1.024809,1,1,1,634
1.024809,3,3,1,634
1.025344,3,3,3,654
1.025998,1,1,1,654
1.025998,2,2,1,654
1.030735,3,3,3,1044
1.031779,1,1,1,1044
1.031779,2,2,1,1044
1.037486,3,3,3,217
1.037703,1,1,1,217
1.037703,2,2,1,217
1.044761,2,2,3,666
1.045427,1,1,1,666
1.045427,3,3,1,666
1.058921,2,2,3,587
1.059416,3,3,3,588
1.059508,1,1,1,587
1.059508,3,3,1,587
1.060097,1,1,1,588
1.060097,2,2,1,588
1.061677,3,3,3,312
1.061989,1,1,1,312
1.061989,2,2,1,312
1.073868,2,2,3,870
1.074333,2,2,3,587
1.074738,1,1,1,870
1.074738,3,3,1,870
1.075326,1,1,1,587
1.075326,3,3,2,587
1.076756,2,2,3,153
1.076909,1,1,1,153
1.076909,3,3,1,153
1.078636,2,2,3,113
1.078749,1,1,1,113
1.078749,3,3,1,113
1.079889,1,1,3,280
1.080169,3,3,1,280
1.080169,2,2,1,280
1.087259,3,3,3,907
