time,src,dst,event,size
2.516407,2,2,3,1432
2.517839,1,1,1,1432
2.517839,3,3,1,1432
2.520114,2,2,3,63
2.520177,1,1,1,63
2.520177,3,3,1,63
2.553365,3,3,3,296
2.553661,1,1,1,296
2.553661,2,2,1,296
2.561614,1,1,3,333
2.561947,3,3,1,333
2.561947,2,2,1,333
2.566592,3,3,3,1370
2.567962,1,1,1,1370
2.567962,2,2,1,1370
2.568897,3,3,3,640
2.569537,1,1,1,640
2.569537,2,2,1,640
2.579599,3,3,3,403
2.580002,1,1,1,403
2.580002,2,2,1,403
2.604552,3,3,3,956
2.605508,1,1,1,956
2.605508,2,2,1,956
2.647675,3,3,3,289
2.647964,1,1,1,289
2.647964,2,2,1,289
2.717720,3,3,3,88
2.717808,1,1,1,88
2.717808,2,2,1,88
2.722932,1,1,3,1443
2.724375,3,3,1,1443
2.724375,2,2,1,1443
2.728359,3,3,3,544
2.728903,1,1,1,544
2.728903,2,2,1,544
2.745166,1,1,3,1229
2.746395,3,3,1,1229
2.746395,2,2,1,1229
2.844614,2,2,3,274
2.844888,1,1,1,274
2.844888,3,3,1,274
2.859886,3,3,3,1412
2.861298,1,1,1,1412
2.861298,2,2,1,1412
2.865866,3,3,3,998
2.866864,1,1,1,998
2.866864,2,2,1,998
2.956284,2,2,3,521
2.956805,1,1,1,521
2.956805,3,3,1,521
2.985143,2,2,3,884
2.986027,1,1,1,884
2.986027,3,3,1,884
2.995859,1,1,3,282
2.996141,3,3,1,282
2.996141,2,2,1,282
3.043539,2,2,3,617
3.044156,1,1,1,617
3.044156,3,3,1,617
3.052573,3,3,3,758
3.053331,1,1,1,758
3.053331,2,2,1,758
3.059654,1,1,3,542
3.060196,3,3,1,542
3.060196,2,2,1,542
3.089890,3,3,3,390
3.090280,1,1,1,390
3.090280,2,2,1,390
3.127730,2,2,3,50
3.127780,1,1,1,50
3.127780,3,3,1,50
3.172124,3,3,3,512
3.172636,1,1,1,512
3.172636,2,2,1,512
3.176801,3,3,3,433
3.177234,1,1,1,433
3.177234,2,2,1,433
3.204262,3,3,3,1393
3.205655,1,1,1,1393
3.205655,2,2,1,1393
3.241461,1,1,3,443
3.241904,3,3,1,443
3.241904,2,2,1,443
3.247684,3,3,3,1384
3.249068,1,1,1,1384
3.249068,2,2,1,1384
3.263045,2,2,3,919
3.263964,1,1,1,919
3.263964,3,3,1,919
3.285965,1,1,3,586
3.286551,3,3,1,586
3.286551,2,2,1,586
3.339480,1,1,3,961
3.339632,1,1,3,307
3.340441,3,3,1,961
3.340441,2,2,1,961
3.340749,3,3,2,307
3.340749,2,2,2,307
3.348127,3,3,3,374
3.348501,1,1,1,374
3.348501,2,2,1,374
3.380339,1,1,3,573
3.380912,3,3,1,573
3.380912,2,2,1,573
3.388789,2,2,3,843
3.389632,1,1,1,843
3.389632,3,3,1,843
3.442302,2,2,3,606
3.442908,1,1,1,606
3.442908,3,3,1,606
3.449572,3,3,3,629
3.450201,1,1,1,629
3.450201,2,2,1,629
3.558101,3,3,3,99
3.558200,1,1,1,99
3.558200,2,2,1,99
3.563311,2,2,3,402
3.563713,1,1,1,402
3.563713,3,3,1,402
3.580471,2,2,3,785
3.581256,1,1,1,785
3.581256,3,3,1,785
3.588623,1,1,3,834
3.589457,3,3,1,834
3.589457,2,2,1,834
3.617043,3,3,3,1294
3.618337,1,1,1,1294
3.618337,2,2,1,1294
3.647271,2,2,3,478
3.647749,1,1,1,478
3.647749,3,3,1,478
3.685280,3,3,3,1187
3.686467,1,1,1,1187
3.686467,2,2,1,1187
3.710174,2,2,3,1192
3.711366,1,1,1,1192
3.711366,3,3,1,1192
3.729471,1,1,3,1459
3.730930,3,3,1,1459
3.730930,2,2,1,1459
3.731000,2,2,3,151
3.731151,1,1,1,151
3.731151,3,3,1,151
3.829734,1,1,3,1441
3.831175,3,3,1,1441
3.831175,2,2,1,1441
3.860300,2,2,3,1001
3.861301,1,1,1,1001
3.861301,3,3,1,1001
3.881120,1,1,3,337
3.881457,3,3,1,337
3.881457,2,2,1,337
3.893238,3,3,3,35
3.893273,1,1,1,35
3.893273,2,2,1,35
3.898306,2,2,3,786
3.899092,1,1,1,786
3.899092,3,3,1,786
3.908596,2,2,3,202
3.908798,1,1,1,202
3.908798,3,3,1,202
4.007465,1,1,3,1280
4.008745,3,3,1,1280
4.008745,2,2,1,1280
4.013368,2,2,3,1429
4.014798,1,1,1,1429
4.014798,3,3,1,1429
4.023925,2,2,3,1251
4.025176,1,1,1,1251
4.025176,3,3,1,1251
4.040313,1,1,3,148
4.040461,3,3,1,148
4.040461,2,2,1,148
4.066247,3,3,3,679
4.066926,1,1,1,679
4.066926,2,2,1,679
4.072432,1,1,3,1262
4.073694,3,3,1,1262
4.073694,2,2,1,1262
4.074458,2,2,3,776
4.075234,1,1,1,776
4.075234,3,3,1,776
4.086752,1,1,3,528
4.087280,3,3,1,528
4.087280,2,2,1,528
4.179664,2,2,3,430
4.180094,1,1,1,430
4.180094,3,3,1,430
4.181539,2,2,3,90
4.181629,1,1,1,90
4.181629,3,3,1,90
4.223433,3,3,3,829
4.224262,1,1,1,829
4.224262,2,2,1,829
4.292219,1,1,3,1372
4.293591,3,3,1,1372
4.293591,2,2,1,1372
4.295795,2,2,3,92
4.295887,1,1,1,92
4.295887,3,3,1,92
4.434079,2,2,3,1033
4.435112,1,1,1,1033
4.435112,3,3,1,1033
4.516245,3,3,3,1049
4.517294,1,1,1,1049
4.517294,2,2,1,1049
4.532848,1,1,3,946
4.533794,3,3,1,946
4.533794,2,2,1,946
4.540605,2,2,3,800
4.541405,1,1,1,800
4.541405,3,3,1,800
4.563904,2,2,3,870
4.564774,1,1,1,870
4.564774,3,3,1,870
4.564798,2,2,3,248
4.565046,1,1,1,248
4.565046,3,3,1,248
4.579441,1,1,3,1160
4.580601,3,3,1,1160
4.580601,2,2,1,1160
4.605356,2,2,3,515
4.605871,1,1,1,515
4.605871,3,3,1,515
4.702256,2,2,3,91
4.702347,1,1,1,91
4.702347,3,3,1,91
4.706203,1,1,3,1434
4.707637,3,3,1,1434
4.707637,2,2,1,1434
4.720152,2,2,3,596
4.720748,1,1,1,596
4.720748,3,3,1,596
4.740386,1,1,3,451
4.740837,3,3,1,451
4.740837,2,2,1,451
4.749251,3,3,3,374
4.749625,1,1,1,374
4.749625,2,2,1,374
4.754197,3,3,3,288
4.754485,1,1,1,288
4.754485,2,2,1,288
4.799666,2,2,3,133
4.799799,1,1,1,133
4.799799,3,3,1,133
4.805407,1,1,3,501
4.805908,3,3,1,501
4.805908,2,2,1,501
4.828231,3,3,3,174
4.828405,1,1,1,174
4.828405,2,2,1,174
4.851279,2,2,3,709
4.851988,1,1,1,709
4.851988,3,3,1,709
4.858974,1,1,3,1426
4.860400,3,3,1,1426
4.860400,2,2,1,1426
4.901080,1,1,3,716
4.901796,3,3,1,716
4.901796,2,2,1,716
5.021343,1,1,3,641
5.021984,3,3,1,641
5.021984,2,2,1,641
5.035068,2,2,3,1081
5.036149,1,1,1,1081
5.036149,3,3,1,1081
5.057283,1,1,3,1345
5.058628,3,3,1,1345
5.058628,2,2,1,1345
5.067545,3,3,3,568
5.068113,1,1,1,568
5.068113,2,2,1,568
5.155831,1,1,3,944
5.156775,3,3,1,944
5.156775,2,2,1,944
5.162641,1,1,3,153
5.162794,3,3,1,153
5.162794,2,2,1,153
5.259878,2,2,3,119
5.259997,1,1,1,119
5.259997,3,3,1,119
5.260666,2,2,3,594
5.261260,1,1,1,594
5.261260,3,3,1,594
5.301219,1,1,3,673
5.301892,3,3,1,673
5.301892,2,2,1,673
5.333856,2,2,3,867
5.334723,1,1,1,867
5.334723,3,3,1,867
5.368283,1,1,3,636
5.368919,3,3,1,636
5.368919,2,2,1,636
5.414222,1,1,3,1444
5.415666,3,3,1,1444
5.415666,2,2,1,1444
5.434690,3,3,3,1142
5.435832,1,1,1,1142
5.435832,2,2,1,1142
5.444456,1,1,3,544
5.445000,3,3,1,544
5.445000,2,2,1,544
5.447581,2,2,3,1265
5.448846,1,1,1,1265
5.448846,3,3,1,1265
5.451055,1,1,3,1321
5.452376,3,3,1,1321
5.452376,2,2,1,1321
5.491117,3,3,3,999
5.492116,1,1,1,999
5.492116,2,2,1,999
5.503776,3,3,3,600
5.504376,1,1,1,600
5.504376,2,2,1,600
5.511132,1,1,3,92
5.511224,3,3,1,92
5.511224,2,2,1,92
5.526999,3,3,3,340
5.527339,1,1,1,340
5.527339,2,2,1,340
5.542823,3,3,3,315
5.543138,1,1,1,315
5.543138,2,2,1,315
5.568649,2,2,3,812
5.569461,1,1,1,812
5.569461,3,3,1,812
5.585058,2,2,3,1444
5.586502,1,1,1,1444
5.586502,3,3,1,1444
5.590309,3,3,3,244
5.590553,1,1,1,244
5.590553,2,2,1,244
5.642381,3,3,3,1003
5.643384,1,1,1,1003
5.643384,2,2,1,1003
5.806709,1,1,3,739
5.807448,3,3,1,739
5.807448,2,2,1,739
5.852474,3,3,3,492
5.852966,1,1,1,492
5.852966,2,2,1,492
5.921477,3,3,3,744
5.922221,1,1,1,744
5.922221,2,2,1,744
5.992449,2,2,3,320
5.992769,1,1,1,320
5.992769,3,3,1,320
6.032364,3,3,3,344
6.032708,1,1,1,344
6.032708,2,2,1,344
6.055657,1,1,3,1407
6.057064,3,3,1,1407
6.057064,2,2,1,1407
6.073949,3,3,3,1200
6.075149,1,1,1,1200
6.075149,2,2,1,1200
6.077560,3,3,3,244
6.077804,1,1,1,244
6.077804,2,2,1,244
6.086551,2,2,3,1152
6.087703,1,1,1,1152
6.087703,3,3,1,1152
6.107250,3,3,3,864
6.108114,1,1,1,864
6.108114,2,2,1,864
6.233882,3,3,3,1184
6.235066,1,1,1,1184
6.235066,2,2,1,1184
6.240748,3,3,3,153
6.240901,1,1,1,153
6.240901,2,2,1,153
6.271278,2,2,3,88
6.271366,1,1,1,88
6.271366,3,3,1,88
6.284928,1,1,3,90
6.285018,3,3,1,90
6.285018,2,2,1,90
6.286468,1,1,3,1237
6.287705,3,3,1,1237
6.287705,2,2,1,1237
6.296779,2,2,3,261
6.297040,1,1,1,261
6.297040,3,3,1,261
6.312892,2,2,3,969
6.313861,1,1,1,969
6.313861,3,3,1,969
6.326605,1,1,3,753
6.327358,3,3,1,753
6.327358,2,2,1,753
6.443924,3,3,3,749
6.444673,1,1,1,749
6.444673,2,2,1,749
6.529226,3,3,3,1001
6.530227,1,1,1,1001
6.530227,2,2,1,1001
6.557960,1,1,3,1114
6.559074,3,3,1,1114
6.559074,2,2,1,1114
6.658981,2,2,3,1099
6.660080,1,1,1,1099
6.660080,3,3,1,1099
6.692758,3,3,3,326
6.693084,1,1,1,326
6.693084,2,2,1,326
6.769419,3,3,3,887
6.770306,1,1,1,887
6.770306,2,2,1,887
6.895194,2,2,3,721
6.895915,1,1,1,721
6.895915,3,3,1,721
6.944115,3,3,3,587
6.944702,1,1,1,587
6.944702,2,2,1,587
7.023950,1,1,3,1248
7.025198,3,3,1,1248
7.025198,2,2,1,1248
7.032398,3,3,3,970
7.032422,3,3,3,292
7.033368,1,1,1,970
7.033368,2,2,1,970
7.033661,1,1,2,292
7.033661,2,2,2,292
7.051756,2,2,3,395
7.052151,1,1,1,395
7.052151,3,3,1,395
7.058543,2,2,3,1260
7.059803,1,1,1,1260
7.059803,3,3,1,1260
7.103117,3,3,3,464
7.103581,1,1,1,464
7.103581,2,2,1,464
7.155555,3,3,3,1189
7.156744,1,1,1,1189
7.156744,2,2,1,1189
7.161983,3,3,3,947
7.162930,1,1,1,947
7.162930,2,2,1,947
7.175601,3,3,3,442
7.176043,1,1,1,442
7.176043,2,2,1,442
7.183928,1,1,3,111
7.184039,3,3,1,111
7.184039,2,2,1,111
7.187587,1,1,3,629
7.188216,3,3,1,629
7.188216,2,2,1,629
7.255281,1,1,3,1265
7.256546,3,3,1,1265
7.256546,2,2,1,1265
7.344920,2,2,3,994
7.345914,1,1,1,994
7.345914,3,3,1,994
7.352762,3,3,3,1441
7.354203,1,1,1,1441
7.354203,2,2,1,1441
7.361334,2,2,3,906
7.362240,1,1,1,906
7.362240,3,3,1,906
7.381579,1,1,3,99
7.381678,3,3,1,99
7.381678,2,2,1,99
7.405719,3,3,3,248
7.405967,1,1,1,248
7.405967,2,2,1,248
7.409019,3,3,3,914
7.409933,1,1,1,914
7.409933,2,2,1,914
7.410221,2,2,3,182
7.410403,1,1,1,182
7.410403,3,3,1,182
7.445235,1,1,3,527
7.445762,3,3,1,527
7.445762,2,2,1,527
7.489882,2,2,3,1141
7.491023,1,1,1,1141
7.491023,3,3,1,1141
7.493590,1,1,3,1290
7.494880,3,3,1,1290
7.494880,2,2,1,1290
7.508436,3,3,3,699
7.509135,1,1,1,699
7.509135,2,2,1,699
7.557279,2,2,3,514
7.557793,1,1,1,514
7.557793,3,3,1,514
7.570555,2,2,3,1007
7.571562,1,1,1,1007
7.571562,3,3,1,1007
7.587782,1,1,3,1158
7.588940,3,3,1,1158
7.588940,2,2,1,1158
7.601377,1,1,3,1334
7.602711,3,3,1,1334
7.602711,2,2,1,1334
7.608488,3,3,3,1341
7.609829,1,1,1,1341
7.609829,2,2,1,1341
7.667851,2,2,3,1004
7.668855,1,1,1,1004
7.668855,3,3,1,1004
7.761991,1,1,3,773
7.762764,3,3,1,773
7.762764,2,2,1,773
7.814479,3,3,3,302
7.814781,1,1,1,302
7.814781,2,2,1,302
7.834056,2,2,3,667
7.834723,1,1,1,667
7.834723,3,3,1,667
7.915931,1,1,3,682
7.916613,3,3,1,682
7.916613,2,2,1,682
7.966857,3,3,3,140
7.966997,1,1,1,140
7.966997,2,2,1,140
7.971424,3,3,3,1366
7.972790,1,1,1,1366
7.972790,2,2,1,1366
7.975368,2,2,3,1319
7.976687,1,1,1,1319
7.976687,3,3,1,1319
8.038009,3,3,3,984
8.038993,1,1,1,984
8.038993,2,2,1,984
8.071786,1,1,3,340
8.072126,3,3,1,340
8.072126,2,2,1,340
8.081600,1,1,3,1202
8.082802,3,3,1,1202
8.082802,2,2,1,1202
8.122825,3,3,3,1145
8.123970,1,1,1,1145
8.123970,2,2,1,1145
8.242724,3,3,3,632
8.243356,1,1,1,632
8.243356,2,2,1,632
8.265017,2,2,3,194
8.265211,1,1,1,194
8.265211,3,3,1,194
8.279154,3,3,3,840
8.279994,1,1,1,840
8.279994,2,2,1,840
8.301217,1,1,3,1368
8.302585,3,3,1,1368
8.302585,2,2,1,1368
8.320524,2,2,3,174
8.320698,1,1,1,174
8.320698,3,3,1,174
8.354941,1,1,3,1081
8.356022,3,3,1,1081
8.356022,2,2,1,1081
8.358059,1,1,3,670
8.358729,3,3,1,670
8.358729,2,2,1,670
8.469166,2,2,3,75
8.469241,1,1,1,75
8.469241,3,3,1,75
8.474029,1,1,3,1406
8.475435,3,3,1,1406
8.475435,2,2,1,1406
8.535394,3,3,3,144
8.535538,1,1,1,144
8.535538,2,2,1,144
8.542686,3,3,3,545
8.543231,1,1,1,545
8.543231,2,2,1,545
8.545668,3,3,3,529
8.546197,1,1,1,529
8.546197,2,2,1,529
8.546669,3,3,3,1423
8.548092,1,1,1,1423
8.548092,2,2,1,1423
8.602238,1,1,3,133
8.602371,3,3,1,133
8.602371,2,2,1,133
8.717599,3,3,3,329
8.717928,1,1,1,329
8.717928,2,2,1,329
8.720846,2,2,3,994
8.721840,1,1,1,994
8.721840,3,3,1,994
8.740514,3,3,3,208
8.740722,1,1,1,208
8.740722,2,2,1,208
8.741235,3,3,3,559
8.741794,1,1,1,559
8.741794,2,2,1,559
8.743731,3,3,3,896
8.744627,1,1,1,896
8.744627,2,2,1,896
8.826138,1,1,3,299
8.826437,3,3,1,299
8.826437,2,2,1,299
8.838060,1,1,3,524
8.838584,3,3,1,524
8.838584,2,2,1,524
8.939755,3,3,3,218
8.939973,1,1,1,218
8.939973,2,2,1,218
8.999332,2,2,3,549
8.999881,1,1,1,549
8.999881,3,3,1,549
9.063458,2,2,3,450
9.063908,1,1,1,450
9.063908,3,3,1,450
9.157898,1,1,3,1400
9.159298,3,3,1,1400
9.159298,2,2,1,1400
9.258935,1,1,3,295
9.259230,3,3,1,295
9.259230,2,2,1,295
9.279433,3,3,3,178
9.279611,1,1,1,178
9.279611,2,2,1,178
9.340121,2,2,3,255
9.340376,1,1,1,255
9.340376,3,3,1,255
9.366386,3,3,3,1382
9.367768,1,1,1,1382
9.367768,2,2,1,1382
9.529549,3,3,3,483
9.530032,1,1,1,483
9.530032,2,2,1,483
9.557367,3,3,3,1110
9.558477,1,1,1,1110
9.558477,2,2,1,1110
9.568082,2,2,3,631
9.568713,1,1,1,631
9.568713,3,3,1,631
9.572818,2,2,3,221
9.573039,1,1,1,221
9.573039,3,3,1,221
9.574894,2,2,3,143
9.575037,1,1,1,143
9.575037,3,3,1,143
9.582497,2,2,3,632
9.583129,1,1,1,632
9.583129,3,3,1,632
9.591766,3,3,3,1090
9.592856,1,1,1,1090
9.592856,2,2,1,1090
9.607114,3,3,3,635
9.607749,1,1,1,635
9.607749,2,2,1,635
9.662521,2,2,3,153
9.662674,1,1,1,153
9.662674,3,3,1,153
9.708440,3,3,3,559
9.708999,1,1,1,559
9.708999,2,2,1,559
9.721365,2,2,3,115
9.721480,1,1,1,115
9.721480,3,3,1,115
9.754433,1,1,3,628
9.755061,3,3,1,628
9.755061,2,2,1,628
9.773896,2,2,3,490
9.774386,1,1,1,490
9.774386,3,3,1,490
9.796710,2,2,3,451
9.797161,1,1,1,451
9.797161,3,3,1,451
9.860366,2,2,3,1389
9.861755,1,1,1,1389
9.861755,3,3,1,1389
9.884694,1,1,3,428
9.885122,3,3,1,428
9.885122,2,2,1,428
9.966380,1,1,3,1015
9.967395,3,3,1,1015
9.967395,2,2,1,1015
10.005899,3,3,3,669
10.006568,1,1,1,669
10.006568,2,2,1,669
10.019583,2,2,3,1128
10.020711,1,1,1,1128
10.020711,3,3,1,1128
10.056778,3,3,3,386
10.057164,1,1,1,386
10.057164,2,2,1,386
10.076097,2,2,3,1370
10.077467,1,1,1,1370
10.077467,3,3,1,1370
10.091478,2,2,3,692
10.092170,1,1,1,692
10.092170,3,3,1,692
10.117191,3,3,3,722
10.117913,1,1,1,722
10.117913,2,2,1,722
10.125176,1,1,3,35
10.125211,3,3,1,35
10.125211,2,2,1,35
10.139961,3,3,3,916
10.140742,3,3,3,458
10.140877,1,1,1,916
10.140877,2,2,1,916
10.141336,1,1,2,458
10.141336,2,2,1,458
10.192897,2,2,3,930
10.193827,1,1,1,930
10.193827,3,3,1,930
10.245237,1,1,3,255
10.245492,3,3,1,255
10.245492,2,2,1,255
10.271688,2,2,3,705
10.272393,1,1,1,705
10.272393,3,3,1,705
10.287117,3,3,3,1117
10.288234,1,1,1,1117
10.288234,2,2,1,1117
10.313561,3,3,3,1120
10.314681,1,1,1,1120
10.314681,2,2,1,1120
10.346424,3,3,3,1437
10.347861,1,1,1,1437
10.347861,2,2,1,1437
10.359302,3,3,3,1294
10.360596,1,1,1,1294
10.360596,2,2,1,1294
10.363441,3,3,3,398
10.363839,1,1,1,398
10.363839,2,2,1,398
10.367755,1,1,3,863
10.368618,3,3,1,863
10.368618,2,2,1,863
10.385064,2,2,3,178
10.385242,1,1,1,178
10.385242,3,3,1,178
10.414181,2,2,3,437
10.414618,1,1,1,437
10.414618,3,3,1,437
10.418212,1,1,3,1330
10.419542,3,3,1,1330
10.419542,2,2,1,1330
10.438117,3,3,3,83
10.438200,1,1,1,83
10.438200,2,2,1,83
10.508700,1,1,3,468
10.509168,3,3,1,468
10.509168,2,2,1,468
10.550235,1,1,3,789
10.551024,3,3,1,789
10.551024,2,2,1,789
10.554921,2,2,3,1346
10.556267,1,1,1,1346
10.556267,3,3,1,1346
10.572781,2,2,3,624
10.573405,1,1,1,624
10.573405,3,3,1,624
10.578876,1,1,3,774
10.579650,3,3,1,774
10.579650,2,2,1,774
10.595253,3,3,3,928
10.596181,1,1,1,928
10.596181,2,2,1,928
10.606986,2,2,3,619
10.607605,1,1,1,619
10.607605,3,3,1,619
10.664204,1,1,3,608
10.664812,3,3,1,608
10.664812,2,2,1,608
10.671048,3,3,3,1158
10.672206,1,1,1,1158
10.672206,2,2,1,1158
10.705615,3,3,3,563
10.706178,1,1,1,563
10.706178,2,2,1,563
10.707661,2,2,3,256
10.707917,1,1,1,256
10.707917,3,3,1,256
10.804719,3,3,3,577
10.805296,1,1,1,577
10.805296,2,2,1,577
10.814960,1,1,3,231
10.815191,3,3,1,231
10.815191,2,2,1,231
10.827074,2,2,3,538
10.827612,1,1,1,538
10.827612,3,3,1,538
10.891066,2,2,3,625
10.891691,1,1,1,625
10.891691,3,3,1,625
10.894139,3,3,3,1024
10.895163,1,1,1,1024
10.895163,2,2,1,1024
10.925299,1,1,3,963
10.926262,3,3,1,963
10.926262,2,2,1,963
10.931511,1,1,3,461
10.931972,3,3,1,461
10.931972,2,2,1,461
10.932446,3,3,3,107
10.932553,1,1,1,107
10.932553,2,2,1,107
10.955829,2,2,3,68
10.955897,1,1,1,68
10.955897,3,3,1,68
11.019606,2,2,3,1301
11.020622,2,2,3,784
11.020907,1,1,1,1301
11.020907,3,3,1,1301
11.021692,1,1,2,784
11.021692,3,3,2,784
11.027499,2,2,3,1270
11.028769,1,1,1,1270
11.028769,3,3,1,1270
11.029506,3,3,3,1092
11.030598,1,1,1,1092
11.030598,2,2,1,1092
11.068242,1,1,3,41
11.068283,3,3,1,41
11.068283,2,2,1,41
11.072447,1,1,3,919
11.073366,3,3,1,919
11.073366,2,2,1,919
11.140072,3,3,3,1279
11.141351,1,1,1,1279
11.141351,2,2,1,1279
11.143429,2,2,3,1070
11.144499,1,1,1,1070
11.144499,3,3,1,1070
11.169136,2,2,3,1105
11.170241,1,1,1,1105
11.170241,3,3,1,1105
11.203093,2,2,3,183
11.203276,1,1,1,183
11.203276,3,3,1,183
11.260364,3,3,3,504
11.260868,1,1,1,504
11.260868,2,2,1,504
11.264878,2,2,3,634
11.265512,1,1,1,634
11.265512,3,3,1,634
11.278787,3,3,3,654
11.279441,1,1,1,654
11.279441,2,2,1,654
11.338080,3,3,3,1044
11.339124,1,1,1,1044
11.339124,2,2,1,1044
11.412348,3,3,3,217
11.412565,1,1,1,217
11.412565,2,2,1,217
11.492376,2,2,3,666
11.493042,1,1,1,666
11.493042,3,3,1,666
11.648126,2,2,3,587
11.648713,1,1,1,587
11.648713,3,3,1,587
11.653579,3,3,3,588
11.654167,1,1,1,588
11.654167,2,2,1,588
11.678446,3,3,3,312
11.678758,1,1,1,312
11.678758,2,2,1,312
11.812553,2,2,3,870
11.813423,1,1,1,870
11.813423,3,3,1,870
11.817660,2,2,3,587
11.818247,1,1,1,587
11.818247,3,3,1,587
11.844321,2,2,3,153
11.844474,1,1,1,153
11.844474,3,3,1,153
11.864994,2,2,3,113
11.865107,1,1,1,113
11.865107,3,3,1,113
11.878781,1,1,3,280
11.879061,3,3,1,280
11.879061,2,2,1,280
11.959845,3,3,3,907
